individual_image_file_path	beetleID	pictureID	length_distance_cm	width_distance_cm	scientificName	genus	species	siteID	collection_date	plotID	siteName	siteState	siteLatitude	siteLongitude	siteType	siteTerrain	evapotranspiration	max_temp	min_temp	precipitation	precipitation_hours	rain_sum	shortwave_radiation	siteDomainCode	snowfall_sum	sunshine_duration	weather_code	wind_gusts_max	wind_speed_max
A00000034565.jpg/acabcbe4-fe30-46f1-9334-ac9104d96719_b58e99e7-c9b0-4df2-a983-8b6fcb462e37.png	A00000034565_5	A00000034565.jpg	0.973419724750312	0.551298318877692	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/5ffc6360-59b3-45ed-b7b0-2cc670f031b4_b02b9928-6bd2-42d8-8fe6-127c82149958.png	A00000034565_6	A00000034565.jpg	1.09245406986042	0.488180418940584	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/55cde132-1a48-40d0-95de-912adbc0004f_760d82ac-dc6e-47c8-b7b9-9c172396ca5c.png	A00000034565_7	A00000034565.jpg	1.05194805194805	0.519642831785521	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/b934893f-a9ad-4344-9d44-e08d29afe9ec_755f2f69-52b9-495c-bef1-c7bdf504e1c6.png	A00000034565_8	A00000034565.jpg	0.9754102717208	0.506659979302108	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/1f10d399-d423-41d1-ad0b-8c42d2558550_bf56b1b2-ba5e-4b04-bbb4-2dc8000d2a8a.png	A00000034565_9	A00000034565.jpg	1.0390422046218	0.480694948657708	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/4effb7cf-e8a0-4da5-ba95-32bcd8be754f_065421fc-0711-4626-a6f1-0f37f714ba86.png	A00000034565_10	A00000034565.jpg	1.01440127715213	0.447816614274459	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/eb0fe10c-3a05-4b19-8fd3-2202ab74e052_539f9619-a304-42c7-af3f-716234c7f2d5.png	A00000034565_11	A00000034565.jpg	1.09214524891577	0.488007642287167	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/14cabb79-a897-44eb-b60e-2f9a980b98c3_1bf5ae16-3e48-4492-b8d0-928430861567.png	A00000034565_12	A00000034565.jpg	1.03969130179872	0.481220969185686	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/2d58c15a-8f37-4661-9486-d835019f3e42_6c825158-77ac-4c03-a055-a87c7afe7d16.png	A00000034565_13	A00000034565.jpg	1.16948033920548	0.546072624457887	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/a4bc479a-895e-49ff-8812-daebc4188ee0_33208e8a-1f66-42ff-b586-ccf191f42a11.png	A00000034565_14	A00000034565.jpg	0.950184401238459	0.420626876381861	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/f7fe5c5b-4755-4d79-977e-8ffc32711e81_027cd565-8455-4297-9cf9-6f7a5a3a02c9.png	A00000034565_15	A00000034565.jpg	1.10029971844027	0.507159069864068	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/e83633df-a568-4e2d-9432-9ed4e3bbd7aa_4e8fcc8e-6a3b-40b6-890d-a199834a2405.png	A00000034565_16	A00000034565.jpg	1.05202821564045	0.469153035537362	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/36f42281-ada2-4fd6-8b7d-6d4ea61d9a27_1576d7dd-ea80-4e2e-aa36-9153cecdac1c.png	A00000034565_17	A00000034565.jpg	1.09353425636472	0.453616862248649	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/1a0284f3-4e1f-49a6-8250-1626f9f260ec_aa302ff7-eb82-4c60-9a3d-352c3c63ad77.png	A00000034565_18	A00000034565.jpg	1.04187901922761	0.507989797807999	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/4f174f51-4bf0-4de7-882a-d29973af5907_693ae0ea-9eaa-4483-9c3a-0d2849527583.png	A00000034565_19	A00000034565.jpg	1.06525177425506	0.493506493506494	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/3d9f34a9-f60f-47cc-9237-2dc7b67a522b_94372839-42dd-444e-9886-a5c4ed150f75.png	A00000034565_20	A00000034565.jpg	0.946983920734241	0.487488944912298	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/3d35b67d-8782-426a-bcdd-7ab35fca03ff_e40a6c88-5222-4eb4-a376-21ee44f256c9.png	A00000034565_21	A00000034565.jpg	1.09715281872691	0.497760205110047	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/44d9bd43-ef10-4d12-9a08-528ff2b5b901_3d8dafc5-cdf6-4fed-b86f-ca0c91b95879.png	A00000034565_22	A00000034565.jpg	1.00303133063115	0.468253412397921	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/733f9d6a-ef1b-48ad-96b8-4dd92647d510_0bf7d2e4-575e-4694-9249-407a5537edaa.png	A00000034565_23	A00000034565.jpg	1.07792207792208	0.493677345681772	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/c7cb9661-71fc-4741-a5fa-8fcfb4260446_942e8615-3da7-4e6f-9486-2114389d35e2.png	A00000034565_24	A00000034565.jpg	1.02728832470468	0.493506493506494	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/c2fa5f99-fd0e-43c8-9d75-535cadea4670_4890a1e7-d2b9-4892-b785-47113508ed00.png	A00000034565_25	A00000034565.jpg	0.989146702562577	0.546844240816293	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/c603452f-4300-4e3a-a250-76036280a03f_f7ad2bd5-0530-48cd-bd5a-9ec096b26f8c.png	A00000034565_26	A00000034565.jpg	0.984446423805051	0.461176127391291	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/57b8d06e-6c38-492c-8b2b-8662b197f886_03cd2ebe-2590-482a-90ec-6abf9bfbfee8.png	A00000034565_27	A00000034565.jpg	1.05522976965049	0.485234849149855	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/d400d296-290f-4aca-b5a5-2dda2fac6c26_9b945ab9-f2eb-4bb7-ad04-cba7fb9845cf.png	A00000034565_28	A00000034565.jpg	0.961038961038961	0.506493506493506	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/4075e802-3cd7-46b2-b42d-bf46392dba6c_27ae7d26-8f7f-45b8-abef-ab4948069910.png	A00000034565_29	A00000034565.jpg	1.01331995860422	0.480519480519481	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/1959fabb-0e89-4a39-9de2-3c16b4202653_e51793d2-630e-4ba2-adf4-d3234747e86e.png	A00000034565_30	A00000034565.jpg	1.04171712364444	0.465000358180991	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/e8c12ea4-e697-4168-941a-134c76afd3ab_b21b5a02-b147-4959-a5fe-a1deebf1f22c.png	A00000034565_31	A00000034565.jpg	1.01207084777242	0.459160247523732	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/2e30852e-5ecc-464c-8b3c-0df1b963c866_79c1bfe0-7720-4663-8c24-12aae4138370.png	A00000034565_32	A00000034565.jpg	1.03969130179872	0.546072624457887	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/d4f04330-c718-41f8-bcc7-3c3d115a9709_b922885d-334c-4cd7-8eac-ffc6db7a287d.png	A00000034565_33	A00000034565.jpg	1.06160391260705	0.483319326387751	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/ed98afbe-5e70-4b63-9409-024da63f4bd4_ead1e0d7-617a-4bd0-8705-ec9f89224328.png	A00000034565_34	A00000034565.jpg	1.03440559749298	0.464637501818138	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034565.jpg/41ec18db-3aa8-4315-bcea-a74f85bb701c_faae873f-17dd-46ba-aedd-94db8c56c6f7.png	A00000034565_35	A00000034565.jpg	1.08851003988573	0.513767284281883	Chlaenius aestivus	Chlaenius	aestivus	SERC	2018-05-23	SERC_009	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	4.27	26.6	18.9	2.0	6.0	2.0	22.67	D02	0.0	45603.39	61.0	34.6	14.6
A00000034566.jpg/6428c994-b6be-482b-87b7-148b71aedf2c_5cd493ef-8a25-4313-8aae-5d79710a5fac.png	A00000034566_1	A00000034566.jpg	0.517076672384248	0.301189960924968	Agonum punctiforme	Agonum	punctiforme	SERC	2018-04-19	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	2.0	12.6	7.6	1.4	5.0	1.4	11.63	D02	0.0	23778.46	51.0	68.0	29.8
A00000034566.jpg/cf215bfe-45ab-4f91-ab79-e7be321059f1_4a0f69c4-ae0b-4a4e-8e71-4e5b2c01bfb5.png	A00000034566_2	A00000034566.jpg	0.528409090909091	0.306818181818182	Agonum punctiforme	Agonum	punctiforme	SERC	2018-04-19	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	2.0	12.6	7.6	1.4	5.0	1.4	11.63	D02	0.0	23778.46	51.0	68.0	29.8
A00000034566.jpg/842cc603-cbd3-43c4-8a77-0ea0b70593ca_f1193320-fca9-4552-95ce-238af61ee6b9.png	A00000034566_3	A00000034566.jpg	0.508863839376304	0.303751509195992	Agonum punctiforme	Agonum	punctiforme	SERC	2018-04-19	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	2.0	12.6	7.6	1.4	5.0	1.4	11.63	D02	0.0	23778.46	51.0	68.0	29.8
A00000034566.jpg/7b483d02-e48c-47c6-9184-38fd4153ee5f_3ed0e865-700a-426d-8a49-eb7cbbb920c7.png	A00000034566_4	A00000034566.jpg	0.503217950579194	0.281235651608286	Agonum punctiforme	Agonum	punctiforme	SERC	2018-04-19	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	2.0	12.6	7.6	1.4	5.0	1.4	11.63	D02	0.0	23778.46	51.0	68.0	29.8
A00000034566.jpg/9c2c3e25-a31c-45e2-b6f9-7f5337d0872c_c33c3c64-60a7-4ed8-8300-c67784ae424b.png	A00000034566_5	A00000034566.jpg	0.556847169931892	0.304547574619486	Agonum punctiforme	Agonum	punctiforme	SERC	2018-04-19	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	2.0	12.6	7.6	1.4	5.0	1.4	11.63	D02	0.0	23778.46	51.0	68.0	29.8
A00000034566.jpg/33afe62d-fe32-4fb7-86ea-0dbe5a868ffc_ca9d4733-acfd-4040-96aa-2b81abdae79a.png	A00000034566_6	A00000034566.jpg	0.51516892238861	0.297414825643236	Agonum punctiforme	Agonum	punctiforme	SERC	2018-04-19	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	2.0	12.6	7.6	1.4	5.0	1.4	11.63	D02	0.0	23778.46	51.0	68.0	29.8
A00000034566.jpg/ae33796f-0225-41eb-90e0-4b65601d0950_bd6b1e61-326b-4d63-8737-d29032ef992c.png	A00000034566_7	A00000034566.jpg	0.461103262847125	0.256249370085902	Agonum punctiforme	Agonum	punctiforme	SERC	2018-04-19	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	2.0	12.6	7.6	1.4	5.0	1.4	11.63	D02	0.0	23778.46	51.0	68.0	29.8
A00000034566.jpg/05b6c388-c42a-410d-bb3d-d3ed3e9cbaa5_8d5e646f-1ea0-4120-9b4a-50975752a503.png	A00000034566_8	A00000034566.jpg	0.438826207151128	0.267588905439014	Agonum punctiforme	Agonum	punctiforme	SERC	2018-04-19	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	2.0	12.6	7.6	1.4	5.0	1.4	11.63	D02	0.0	23778.46	51.0	68.0	29.8
A00000034566.jpg/54bdb327-f0c8-4221-98a8-42c2f4a93bcc_96dbe6ef-b39d-48a3-8bb8-85721332e39c.png	A00000034566_9	A00000034566.jpg	0.520809228092318	0.298119536871475	Agonum punctiforme	Agonum	punctiforme	SERC	2018-04-19	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	2.0	12.6	7.6	1.4	5.0	1.4	11.63	D02	0.0	23778.46	51.0	68.0	29.8
A00000034566.jpg/73ff5880-ea1f-461b-9114-f7469dd82e00_05ba6db1-30e0-4e34-abc9-7b41602c2b1d.png	A00000034566_10	A00000034566.jpg	0.500677485228641	0.315020824446116	Agonum punctiforme	Agonum	punctiforme	SERC	2018-04-19	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	2.0	12.6	7.6	1.4	5.0	1.4	11.63	D02	0.0	23778.46	51.0	68.0	29.8
A00000034566.jpg/82357bbb-3594-4a80-a110-819786e27791_03f46dd3-63e0-438f-ac95-b2311d742396.png	A00000034566_11	A00000034566.jpg	0.519381585546656	0.298930600862861	Agonum punctiforme	Agonum	punctiforme	SERC	2018-04-19	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	2.0	12.6	7.6	1.4	5.0	1.4	11.63	D02	0.0	23778.46	51.0	68.0	29.8
A00000034566.jpg/121fdf32-e6a5-498d-8fc9-bde9cb727bd5_16497f3e-95f8-403f-a8b5-8692768e2893.png	A00000034566_12	A00000034566.jpg	0.478927057111057	0.28460181332655	Agonum punctiforme	Agonum	punctiforme	SERC	2018-04-19	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	2.0	12.6	7.6	1.4	5.0	1.4	11.63	D02	0.0	23778.46	51.0	68.0	29.8
A00000034566.jpg/53d680b8-bca3-4aec-b2f4-4d821d2cdb22_197e5fed-181a-4a19-90be-953ee895b241.png	A00000034566_13	A00000034566.jpg	0.488933577685589	0.301350695594912	Agonum punctiforme	Agonum	punctiforme	SERC	2018-04-19	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	2.0	12.6	7.6	1.4	5.0	1.4	11.63	D02	0.0	23778.46	51.0	68.0	29.8
A00000034566.jpg/b1981e82-4890-41dc-9fea-ada0c39e7cec_b69e69a1-9ddc-4190-8414-fb66729c2015.png	A00000034566_14	A00000034566.jpg	0.500032282015723	0.301189960924968	Agonum punctiforme	Agonum	punctiforme	SERC	2018-04-19	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	2.0	12.6	7.6	1.4	5.0	1.4	11.63	D02	0.0	23778.46	51.0	68.0	29.8
A00000034566.jpg/798e8cb2-ce14-4299-ba81-61939f4cf06c_900c7ec5-63f5-4c93-8297-a03e723ce5cf.png	A00000034566_15	A00000034566.jpg	0.488636363636364	0.284090909090909	Agonum punctiforme	Agonum	punctiforme	SERC	2018-04-19	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	2.0	12.6	7.6	1.4	5.0	1.4	11.63	D02	0.0	23778.46	51.0	68.0	29.8
A00000034566.jpg/c3a5f762-346e-4fa8-b11f-1f6b9211e5dd_231b64a2-64af-4a85-a689-342f5b0c7501.png	A00000034566_16	A00000034566.jpg	0.495492335923249	0.307291301886135	Agonum punctiforme	Agonum	punctiforme	SERC	2018-04-19	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	2.0	12.6	7.6	1.4	5.0	1.4	11.63	D02	0.0	23778.46	51.0	68.0	29.8
A00000034566.jpg/a031e160-cfaf-4dcc-bafb-529dab84c36e_40ff0cdc-cac0-4974-bfdb-fc765b896448.png	A00000034566_17	A00000034566.jpg	0.496013290027896	0.287704293208458	Agonum punctiforme	Agonum	punctiforme	SERC	2018-04-19	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	2.0	12.6	7.6	1.4	5.0	1.4	11.63	D02	0.0	23778.46	51.0	68.0	29.8
A00000034567.jpg/a5b183c7-3251-4752-b2b7-4d11350d7bc8_37ee5c5e-2e11-4f8d-8112-50cc269e7960.png	A00000034567_1	A00000034567.jpg	0.479443189347894	0.256309135111007	Agonum punctiforme	Agonum	punctiforme	SERC	2018-05-03	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	6.38	29.7	16.6	0.0	0.0	0.0	25.31	D02	0.0	45858.57	3.0	36.4	18.1
A00000034567.jpg/80fff8a5-b8ef-437d-91e6-c166d6910afd_25765b39-1011-4223-b11d-398b35ede22b.png	A00000034567_2	A00000034567.jpg	0.4545700936674	0.249935458886236	Agonum punctiforme	Agonum	punctiforme	SERC	2018-05-03	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	6.38	29.7	16.6	0.0	0.0	0.0	25.31	D02	0.0	45858.57	3.0	36.4	18.1
A00000034567.jpg/dc6f9087-e212-46ba-a341-ae77830b1f02_37e47405-fd85-4cbe-8b27-55e8e3afa56a.png	A00000034567_3	A00000034567.jpg	0.485329431093558	0.248121491716302	Agonum punctiforme	Agonum	punctiforme	SERC	2018-05-03	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	6.38	29.7	16.6	0.0	0.0	0.0	25.31	D02	0.0	45858.57	3.0	36.4	18.1
A00000034567.jpg/5efcabd0-758d-4050-9021-d6f9bde87adc_50ebc108-db09-4ce8-9c33-cab6a7753194.png	A00000034567_4	A00000034567.jpg	0.456977116130568	0.25224853556847	Agonum punctiforme	Agonum	punctiforme	SERC	2018-05-03	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	6.38	29.7	16.6	0.0	0.0	0.0	25.31	D02	0.0	45858.57	3.0	36.4	18.1
A00000034567.jpg/91a370a7-6f32-486a-9f9f-130b56c4262f_489daddb-5089-4764-a7f7-e3ffd6698a9b.png	A00000034567_5	A00000034567.jpg	0.477690191926825	0.261543016754039	Agonum punctiforme	Agonum	punctiforme	SERC	2018-05-03	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	6.38	29.7	16.6	0.0	0.0	0.0	25.31	D02	0.0	45858.57	3.0	36.4	18.1
A00000034567.jpg/c840ca11-0532-4eb3-91f2-c037c34487c5_58b9b0c8-6e61-4b91-bb94-731089a6dbdd.png	A00000034567_6	A00000034567.jpg	0.498060253905481	0.265218274431478	Agonum punctiforme	Agonum	punctiforme	SERC	2018-05-03	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	6.38	29.7	16.6	0.0	0.0	0.0	25.31	D02	0.0	45858.57	3.0	36.4	18.1
A00000034567.jpg/35e73d63-1b9e-413e-8462-809a7ca74cd9_660d9596-6398-4738-9a52-72cdc22c24bf.png	A00000034567_7	A00000034567.jpg	0.457400569919772	0.245243865230395	Agonum punctiforme	Agonum	punctiforme	SERC	2018-05-03	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	6.38	29.7	16.6	0.0	0.0	0.0	25.31	D02	0.0	45858.57	3.0	36.4	18.1
A00000034567.jpg/0f49910c-457f-4dc4-859e-2bc09a8356a5_d8798509-6007-414c-8839-35c54d73d748.png	A00000034567_8	A00000034567.jpg	0.495331848005902	0.25906388007542	Agonum punctiforme	Agonum	punctiforme	SERC	2018-05-03	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	6.38	29.7	16.6	0.0	0.0	0.0	25.31	D02	0.0	45858.57	3.0	36.4	18.1
A00000034567.jpg/b9e6e597-ff2d-4521-a31a-684deb0fffb5_ff5208a6-105c-4ca7-942b-133b0088663c.png	A00000034567_9	A00000034567.jpg	0.466204259930435	0.249159661487873	Agonum punctiforme	Agonum	punctiforme	SERC	2018-05-03	SERC_007	Smithsonian Environmental Research Center NEON	MD	38.89013	-76.56001	GRADIENT	TERRESTRIAL	6.38	29.7	16.6	0.0	0.0	0.0	25.31	D02	0.0	45858.57	3.0	36.4	18.1
