ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
BritishCarabids/British Carabids/database/7582513/d063s0206.jpg,Elaphropus bistriatus,Aepus marinus,Elaphropus bistriatus,Aepopsis robinii,Elaphropus bistriatus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenolophus/anceps/4846e1e8-835d-4274-82ad-9b7333b6390a.png,Stenolophus anceps,Chlaenius pusillus,Agonum piceolum,Agonum piceolum,Agonum collare
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Nemotarsus/elegans/24592580-0764-469b-8768-24c7d2ec07a9.png,Nemotarsus elegans,Stenolophus comma,Nemotarsus elegans,Nemotarsus elegans,Nemotarsus elegans
BritishCarabids/British Carabids/database/6097871/d077s0404.jpg,Bembidion fluviatile,Dromius quadrimaculatus,Bembidion illigeri,Bembidion fluviatile,Bembidion tetracolum
BritishCarabids/British Carabids/database/1035195/d161s0199.jpg,Amara familiaris,Amara spreta,Amara lunicollis,Amara famelica,Amara convexior
BritishCarabids/British Carabids/database/1036893/d051s0603.jpg,Clivina fossor,Bembidion clarkei,Clivina fossor,Bembidion guttula,Clivina fossor
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Galerita/janus/68f0b566-f648-47d5-8ad8-c9b826ab011f.png,Galerita janus,Agonum decorum,Carabus sylvosus,Bradycellus festinans,Tecnophilus croceicollis
BritishCarabids/British Carabids/database/1035290/d050s0137.jpg,Loricera pilicornis,Loricera pilicornis,Loricera pilicornis,Loricera pilicornis,Loricera pilicornis
BritishCarabids/British Carabids/database/4472929/d167s0311.jpg,Amara infima,Elaphropus bistriatus,Amara infima,Amara infima,Amara infima
BritishCarabids/British Carabids/database/4480315/d213s0131.jpg,Philorhizus melanocephalus,Demetrias atricapillus,Philorhizus melanocephalus,Tachys scutellaris,Philorhizus melanocephalus
BritishCarabids/British Carabids/database/4308787/d038s0068.jpg,Nebria complanata,Nebria complanata,Nebria complanata,Nebria complanata,Nebria complanata
BritishCarabids/British Carabids/database/7641814/d111s0029.jpg,Pterostichus madidus,Pterostichus madidus,Pterostichus madidus,Pterostichus madidus,Pterostichus madidus
BritishCarabids/British Carabids/database/5873220/d176s0312.jpg,Harpalus anxius,Harpalus dimidiatus,Amara aenea,Harpalus neglectus,Amara ovata
BritishCarabids/British Carabids/database/8378220/d183s0048.jpg,Harpalus serripes,Agonum versutum,Harpalus serripes,Harpalus serripes,Harpalus serripes
BritishCarabids/British Carabids/database/6097871/d077s0048.jpg,Bembidion fluviatile,Bembidion fluviatile,Bembidion fluviatile,Agonum fuliginosum,Bembidion fluviatile
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Coptodera/aerata/3f477193-1a2e-4896-ae28-d9570568ddcc.png,Coptodera aerata,Calosoma peregrinator,Coptodera aerata,Amara aenea,Cyclotrachelus sodalis
BritishCarabids/British Carabids/database/6097892/d085s0049.jpg,Bembidion normannum,Bradycellus sharpi,Bembidion normannum,Bembidion aeneum,Bembidion doris
BritishCarabids/British Carabids/database/9581584/d135s0061.jpg,Calathus mollis,Calathus rotundicollis,Calathus mollis,Paranchus albipes,Calathus mollis
BeetlePalooza/individual_images/CPER_003.S.20180719.EURGRO.01(45).jpg/12973f18-b33a-4d53-95b7-b71ea264f1d9_844d243f-1273-49c8-801b-a84307342497.png,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus
BritishCarabids/British Carabids/database/4308806/d085s0189.jpg,Bembidion minimum,Syntomus obscuroguttatus,Bembidion minimum,Bembidion articulatum,Bembidion minimum
BritishCarabids/British Carabids/database/8267077/d198s0205.jpg,Acupalpus dorsalis,Tachys micros,Acupalpus dubius,Acupalpus dorsalis,Acupalpus meridianus
BritishCarabids/British Carabids/database/1036192/d088s0184.jpg,Bembidion obtusum,Bembidion laterale,Bembidion obtusum,Acupalpus dubius,Bembidion obtusum
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/obscurellum/02a05e8a-ef78-480e-a435-9a61bd92a06e.png,Bembidion obscurellum,Bembidion cheyennense,Bembidion cheyennense,Agonum pallipes,Notiophilus novemstriatus
BeetlePalooza/individual_images/A00000041433.jpg/e5602354-4ab5-43a4-8c0f-b77478a101a6_43e6df4d-1b22-46fb-9f84-0e0f2381620a.png,Harpalus pensylvanicus,Euryderus grossus,Harpalus pensylvanicus,Harpalus pensylvanicus,Harpalus pensylvanicus
BeetlePalooza/individual_images/A00000033567.jpg/24783767-f210-48a1-8115-b33c17b59403_5cf686d1-2458-4d6f-9da1-a1d15c830e75.png,Synuchus impunctatus,Cyclotrachelus furtivus,Calathus advena,Calathus advena,Calathus advena
BritishCarabids/British Carabids/database/6097871/d077s0192.jpg,Bembidion fluviatile,Cymindis axillaris,Bembidion fluviatile,Bembidion fluviatile,Bembidion fluviatile
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Colliuris/pensylvanica/ecbf4593-56a4-476b-aead-064206bf08cf.png,Colliuris pensylvanica,Lebia vittata,Colliuris pensylvanica,Agonum tenue,Lebia fuscata
BritishCarabids/British Carabids/database/1035290/d050s0450.jpg,Loricera pilicornis,Nebria salina,Loricera pilicornis,Bembidion tetracolum,Loricera pilicornis
BritishCarabids/British Carabids/database/5755986/d194s0726.jpg,Bradycellus ruficollis,Bembidion schueppelii,Bradycellus ruficollis,Bembidion obtusum,Bradycellus ruficollis
BritishCarabids/British Carabids/database/4988447/d150s0036.jpg,Agonum thoreyi,Agonum thoreyi,Leistus ferrugineus,Agonum thoreyi,Agonum thoreyi
BritishCarabids/British Carabids/database/7641814/d110s0015.jpg,Pterostichus madidus,Amara aulica,Pterostichus madidus,Pterostichus madidus,Pterostichus madidus
BeetlePalooza/individual_images/A00000041383.jpg/f2d97269-8faf-4aa2-9f90-57f27e464c41_21e7cae9-775d-41e5-b43a-4cfe9a8ad138.png,Pasimachus depressus,Pasimachus elongatus,Pasimachus californicus,Pasimachus depressus,Pasimachus elongatus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Ellipsoptera/puritana/f9bbebe1-e6c2-42b0-9c79-1864b396246f.png,Ellipsoptera puritana,Cicindela limbata,Ellipsoptera puritana,Cicindela hirticollis,Ellipsoptera puritana
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/7bf4bb61-ab3c-4362-979d-b45ad131cc22.png,Calosoma scrutator,Cicindela repanda,Calosoma scrutator,Cicindela formosa,Agonum decorum
BritishCarabids/British Carabids/database/4480315/d213s0176.jpg,Philorhizus melanocephalus,Aepopsis robinii,Philorhizus melanocephalus,Acupalpus exiguus,Philorhizus melanocephalus
BeetlePalooza/individual_images/A00000050026.jpg/10f993f6-1250-4e0a-98fc-bdc87ad49333_7e80ebc6-7b7d-4b69-bab5-9a83ed759fa2.png,Cyclotrachelus torvus,Cyclotrachelus torvus,Pterostichus melanarius,Cyclotrachelus torvus,Cyclotrachelus torvus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amblycheila/cylindriformis/1a50a39b-0e88-401b-ac3b-40eca983ab4b.png,Amblycheila cylindriformis,Dicaelus dilatatus,Cicindela longilabris,Cicindela sexguttata,Cicindela sexguttata
BeetlePalooza/individual_images/A00000051595.jpg/e91662dd-878a-4550-9d38-9536b9b32573_ecb5ec6d-bafd-4795-a0b2-683c7af046c3.png,Amara alpina,Cymindis neglecta,Amara alpina,Amara alpina,Amara alpina
BritishCarabids/British Carabids/database/6097883/d071s0114.jpg,Bembidion varium,Amara ovata,Bembidion varium,Agonum piceum,Bembidion varium
BritishCarabids/British Carabids/database/1035290/d050s0192.jpg,Loricera pilicornis,Pterostichus gracilis,Loricera pilicornis,Loricera pilicornis,Loricera pilicornis
BritishCarabids/British Carabids/database/5873357/d201s0159.jpg,Chlaenius vestitus,Nebria livida,Chlaenius vestitus,Leistus fulvibarbis,Nebria livida
BritishCarabids/British Carabids/database/9268484/d171s0031.jpg,Amara convexiusculus,Anisodactylus nemorivagus,Amara convexiusculus,Amara convexiusculus,Amara convexiusculus
BritishCarabids/British Carabids/database/4479890/d215s0024.jpg,Syntomus foveatus,Perileptus areolatus,Syntomus foveatus,Bembidion obliquum,Syntomus foveatus
BritishCarabids/British Carabids/database/1036286/d144s0108.jpg,Sericoda quadripunctata,Amara spreta,Sericoda quadripunctata,Sericoda quadripunctata,Sericoda quadripunctata
BritishCarabids/British Carabids/database/5872109/d065s0172.jpg,Ocys harpaloides,Ocys harpaloides,Ocys harpaloides,Bembidion lunulatum,Ocys harpaloides
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/brunnea/101b51cc-675f-4aa0-978b-68da3ae4e950.png,Amara brunnea,Stenomorphus californicus,Notiobia purpurascens,Anisodactylus verticalis,Anisodactylus opaculus
BeetlePalooza/individual_images/A00000009083.jpg/47da9665-58d1-4d96-9c92-9b845a605969_a3fc99c2-73c9-4364-ad90-a64083a9e5e0.png,Carabus nemoralis,Carabus goryi,Carabus nemoralis,Carabus goryi,Carabus nemoralis
BritishCarabids/British Carabids/database/1035931/d080s0171.jpg,Bembidion tetracolum,Bembidion fluviatile,Bembidion tetracolum,Bembidion tetracolum,Bembidion tetracolum
BeetlePalooza/individual_images/A00000056859.jpg/f6eb315c-7a58-49f4-971b-95baae63e754_7829def8-3d0f-4aca-83ee-7e758be0b4c3.png,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/binotatus/d7d2de99-7545-4a8b-9707-6427378c0e20.png,Anisodactylus binotatus,Pterostichus coracinus,Chlaenius tricolor,Amara carinata,Anisodactylus furvus
BritishCarabids/British Carabids/database/4473319/d047s0267.jpg,Elaphrus cupreus,Elaphrus riparius,Elaphrus cupreus,Elaphrus cupreus,Elaphrus cupreus
BritishCarabids/British Carabids/database/4475908/d104s0048.jpg,Patrobus assimilis,Platyderus depressus,Patrobus atrorufus,Patrobus atrorufus,Patrobus atrorufus
BritishCarabids/British Carabids/database/4475140/d189s0521.jpg,Ophonus rufibarbis,Synuchus vivalis,Ophonus rufibarbis,Ophonus rufibarbis,Ophonus puncticeps
BritishCarabids/British Carabids/database/4475181/d188s0310.jpg,Ophonus rupicola,Ophonus rupicola,Ophonus rupicola,Ophonus rupicola,Ophonus rupicola
BritishCarabids/British Carabids/database/5873357/d201s0057.jpg,Chlaenius vestitus,Paranchus albipes,Chlaenius vestitus,Elaphrus riparius,Chlaenius vestitus
BritishCarabids/British Carabids/database/4471238/d206s0224.jpg,Panagaeus cruxmajor,Panagaeus cruxmajor,Panagaeus cruxmajor,Panagaeus cruxmajor,Panagaeus cruxmajor
BritishCarabids/British Carabids/database/4988354/d133s0153.jpg,Calathus melanocephalus,Anchomenus dorsalis,Calathus melanocephalus,Calathus melanocephalus,Calathus melanocephalus
BritishCarabids/British Carabids/database/5872124/d087s0406.jpg,Bembidion articulatum,Aepopsis robinii,Bembidion quadrimaculatum,Bembidion articulatum,Bembidion articulatum
BritishCarabids/British Carabids/database/4473974/d139s0106.jpg,Olisthopus rotundatus,Synuchus vivalis,Calathus mollis,Calathus melanocephalus,Synuchus vivalis
BritishCarabids/British Carabids/database/5755080/d147s0245.jpg,Agonum gracile,Bembidion pallidipenne,Agonum piceum,Bembidion biguttatum,Agonum gracile
BritishCarabids/British Carabids/database/7873810/d123s0364.jpg,Pterostichus diligens,Masoreus wetterhallii,Pterostichus strenuus,Bembidion doris,Pterostichus strenuus
BritishCarabids/British Carabids/database/5756018/d204s0130.jpg,Badister bullatus,Bembidion fluviatile,Badister bullatus,Agonum thoreyi,Badister bullatus
BeetlePalooza/individual_images/A00000051179.jpg/ff5338cb-f93b-4010-bf47-91ea18367395_059ef532-17b3-4348-94be-44d64c709629.png,Euryderus grossus,Harpalus paratus,Euryderus grossus,Euryderus grossus,Euryderus grossus
BritishCarabids/British Carabids/database/8378220/d183s0132.jpg,Harpalus serripes,Amara eurynota,Harpalus serripes,Harpalus anxius,Harpalus anxius
BritishCarabids/British Carabids/database/7642452/d116s0281.jpg,Pterostichus oblongopunctatus,Pterostichus nigrita,Pterostichus nigrita,Pterostichus madidus,Pterostichus madidus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Ellipsoptera/hirtilabris/d750c045-bb2b-41c9-9cb3-42cde8dc56b3.png,Ellipsoptera hirtilabris,Cicindelidia nigrocoerulea,Ellipsoptera hirtilabris,Cicindela duodecimguttata,Cicindelidia abdominalis
BeetlePalooza/individual_images/A00000051524.jpg/dd2658c1-7f23-49e4-b6e9-6b2c5bb6c146_cebf56c3-287f-47f5-9d20-076d10095f69.png,Anisodactylus rusticus,Harpalus paratus,Anisodactylus rusticus,Anisodactylus rusticus,Anisodactylus rusticus
BritishCarabids/British Carabids/database/5873211/d182s0125.jpg,Harpalus rufipalpis,Bembidion tibiale,Harpalus anxius,Amara communis,Harpalus anxius
BritishCarabids/British Carabids/database/4475213/d187s0426.jpg,Ophonus azureus,Ophonus melletii,Ophonus azureus,Ophonus azureus,Ophonus azureus
BritishCarabids/British Carabids/database/5023058/d044s0149.jpg,Notiophilus rufipes,Agonum nigrum,Notiophilus rufipes,Notiophilus biguttatus,Notiophilus rufipes
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Nebria/ovipennis/8f8d09dc-c34b-464d-8a34-fedc5a5d5627.png,Nebria ovipennis,Agonum decorum,Agonum decorum,Calosoma prominens,Clivina dentipes
BritishCarabids/British Carabids/database/1035290/d050s0163.jpg,Loricera pilicornis,Pterostichus gracilis,Loricera pilicornis,Loricera pilicornis,Loricera pilicornis
BritishCarabids/British Carabids/database/5757310/d208s0447.jpg,Demetrias atricapillus,Demetrias atricapillus,Demetrias atricapillus,Demetrias atricapillus,Demetrias atricapillus
BritishCarabids/British Carabids/database/4308789/d192s0319.jpg,Dicheirotrichus gustavii,Dicheirotrichus placidus,Bradycellus verbasci,Bradycellus verbasci,Dicheirotrichus gustavii
BritishCarabids/British Carabids/database/7708350/d121s0447.jpg,Pterostichus nigrita,Pterostichus aethiops,Pterostichus nigrita,Pterostichus oblongopunctatus,Pterostichus nigrita
BritishCarabids/British Carabids/database/4480200/d212s0129.jpg,Calodromius spilotus,Bembidion laterale,Acupalpus meridianus,Acupalpus meridianus,Calodromius spilotus
BritishCarabids/British Carabids/database/6097930/d059s0177.jpg,Epaphius secalis,Bembidion lunatum,Epaphius secalis,Bembidion obtusum,Epaphius secalis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/torrida/888beaaf-2fff-481e-8ff3-38600daf6e9a.png,Amara torrida,Stenolophus lineola,Anisodactylus sanctaecrucis,Agonum affine,Stenolophus lecontei
BritishCarabids/British Carabids/database/7641814/d110s0027.jpg,Pterostichus madidus,Pterostichus niger,Pterostichus madidus,Amara eurynota,Pterostichus madidus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Sericoda/bembidioides/7c329f28-1cac-45fe-8baa-b2b281c88f32.png,Sericoda bembidioides,Cicindela tranquebarica,Badister neopulchellus,Badister neopulchellus,Sphaeroderus stenostomus
BritishCarabids/British Carabids/database/1037293/d062s0128.jpg,Trechus rubens,Trechus rubens,Trechus rubens,Bembidion tetracolum,Oxypselaphus obscurus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Semiardistomis/viridis/f2b4ab2f-9b50-4418-aeb4-a68b6d02c79b.png,Semiardistomis viridis,Agonum decorum,Agonum tenue,Agonum aeruginosum,Cyclotrachelus sodalis
BritishCarabids/British Carabids/database/7508714/d124s0154.jpg,Pterostichus strenuus,Sinechostictus stomoides,Pterostichus strenuus,Pterostichus vernalis,Pterostichus strenuus
BeetlePalooza/individual_images/A00000051596.jpg/35889285-5aaa-4e7d-8e1e-ce7e6567ba49_634f25f1-ddd1-4445-9c5e-51172bc84bfb.png,Calathus advena,Calathus advena,Synuchus impunctatus,Calathus advena,Calathus advena
BritishCarabids/British Carabids/database/5755175/d138s0106.jpg,Laemostenus terricola,Carabus violaceus,Laemostenus terricola,Broscus cephalotes,Laemostenus terricola
BritishCarabids/British Carabids/database/4473617/d037s0023.jpg,Nebria rufescens,Nebria rufescens,Pterostichus oblongopunctatus,Loricera pilicornis,Nebria rufescens
BritishCarabids/British Carabids/database/5756874/d052s0190.jpg,Dyschirius thoracicus,Dyschirius salinus,Dyschirius thoracicus,Bembidion minimum,Dyschirius thoracicus
BritishCarabids/British Carabids/database/4470765/d026s0037.jpg,Carabus violaceus,Carabus violaceus,Carabus violaceus,Carabus violaceus,Carabus violaceus
BritishCarabids/British Carabids/database/4473834/d030s0177.jpg,Leistus fulvibarbis,Leistus fulvibarbis,Leistus fulvibarbis,Leistus fulvibarbis,Leistus fulvibarbis
BritishCarabids/British Carabids/database/4478679/d064s0566.jpg,Asaphidion stierlini,Asaphidion pallipes,Bembidion laterale,Amara anthobia,Asaphidion pallipes
BeetlePalooza/individual_images/A00000051559.jpg/1e055ae7-4195-4766-9c9a-f1f06b30f4f1_d0efed0d-3599-4c82-882b-498719e0460f.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
BritishCarabids/British Carabids/database/5756015/d204s0120.jpg,Badister unipustulatus,Dromius angustus,Badister sodalis,Badister sodalis,Dromius quadrimaculatus
BritishCarabids/British Carabids/database/5872143/d066s0335.jpg,Bembidion litorale,Amara curta,Bembidion litorale,Bembidion litorale,Bembidion litorale
BritishCarabids/British Carabids/database/5755952/d194s0088.jpg,Stenolophus mixtus,Clivina fossor,Stenolophus mixtus,Stenolophus mixtus,Stenolophus mixtus
BritishCarabids/British Carabids/database/5872119/d069s0439.jpg,Bembidion punctulatum,Cymindis vaporariorum,Bembidion punctulatum,Amara communis,Bembidion tetracolum
BritishCarabids/British Carabids/database/1036255/d075s0254.jpg,Bembidion bruxellense,Bembidion litorale,Bembidion tetracolum,Bembidion bruxellense,Bembidion bruxellense
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pterostichus/caudicalis/176260d8-e875-436c-b5db-52d3d3edba6c.png,Pterostichus caudicalis,Poecilus chalcites,Poecilus lucublandus,Bembidion cheyennense,Pasimachus sublaevis
BeetlePalooza/individual_images/A00000008984.jpg/578145a6-7e52-4dce-8663-2cce6479081e_70b166ac-fcbd-4b06-be25-8db070f760c8.png,Carabus nemoralis,Dicaelus teter,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Carabus/auratus/90ad1133-6e1a-406f-92c2-08407243fb5d.png,Carabus auratus,Polpochila erro,Carabus auratus,Carabus auratus,Calosoma scrutator
BritishCarabids/British Carabids/database/5023058/d044s0260.jpg,Notiophilus rufipes,Agonum versutum,Notiophilus rufipes,Bembidion dentellum,Notiophilus rufipes
BritishCarabids/British Carabids/database/5716411/d102s0315.jpg,Pogonus littoralis,Amara spreta,Pogonus chalceus,Agonum gracile,Pogonus littoralis
BeetlePalooza/individual_images/A00000046227.jpg/567909c3-ac3b-4def-a565-0e54e63fbb96_a1dc0799-b277-4f60-8c61-ab36e39476b0.png,Carabus goryi,Dicaelus teter,Carabus goryi,Carabus goryi,Carabus goryi
BritishCarabids/British Carabids/database/9251010/d172s0081.jpg,Harpalus rufipes,Harpalus dimidiatus,Harpalus rufipes,Harpalus rufipes,Harpalus rufipes
BeetlePalooza/individual_images/A00000051555_1.jpg/cecb8fdc-eea2-4cbc-a6ca-08b4541d7f67_5967c8c6-750e-4cb6-bfe8-8118b0b3bd05.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
BritishCarabids/British Carabids/database/4474146/d139s0527.jpg,Oxypselaphus obscurus,Ocys quinquestriatus,Clivina collaris,Agonum micans,Bembidion pallidipenne
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cyclotrachelus/furtivus/56d5c06c-b59c-4222-9794-d6fa30c0a1ce.png,Cyclotrachelus furtivus,Cicindela fulgida,Scarites subterraneus,Amara similata,Agonum octopunctatum
BritishCarabids/British Carabids/database/5755060/d151s0268.jpg,Agonum emarginatum,Amara consularis,Agonum viduum,Agonum viduum,Platynus livens
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenolophus/infuscatus/d90518e9-bc2d-4a5c-8541-28a02f796f7a.png,Stenolophus infuscatus,Notiobia terminata,Notiobia terminata,Agonum lutulentum,Notiobia terminata
BeetlePalooza/individual_images/A00000051581.jpg/a357d3ae-2f05-4c25-aa40-dc97963ca811_c09aac09-8aae-4c73-80e2-1561cb754345.png,Calathus advena,Harpalus paratus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
BritishCarabids/British Carabids/database/7856746/d118s0075.jpg,Pterostichus melanarius,Pterostichus aethiops,Pterostichus anthracinus,Agonum viduum,Pterostichus macer
BritishCarabids/British Carabids/database/1036154/d090s0456.jpg,Bembidion guttula,Bembidion schueppelii,Bembidion biguttatum,Bembidion biguttatum,Bembidion guttula
BritishCarabids/British Carabids/database/5872129/d076s0601.jpg,Bembidion decorum,Dyschirius salinus,Bembidion decorum,Bembidion atrocaeruleum,Bembidion decorum
BritishCarabids/British Carabids/database/5716408/d052s0268.jpg,Dyschirius obscurus,Elaphropus walkerianus,Dyschirius impunctipennis,Dyschirius salinus,Dyschirius impunctipennis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/punctulata/f9414711-98c6-44ed-b427-e8abe6c6f3c6.png,Cicindelidia punctulata,Ellipsoptera hirtilabris,Cicindelidia punctulata,Cicindelidia punctulata,Cicindelidia punctulata
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Nebria/metallica/1e4844f4-8cd7-491c-99c9-1185076bf83d.png,Nebria metallica,Cicindela limbalis,Cicindela repanda,Cicindela lengi,Calathus gregarius
BeetlePalooza/individual_images/A00000050032.jpg/dc075ba8-5158-4773-bac8-7716efa2febf_272befdf-6be9-4944-88cc-d42eb5f1c31e.png,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/viridis/d6c8a8a7-5110-4b68-a71d-4be2f4f0faec.png,Lebia viridis,Poecilus chalcites,Agonum placidum,Agonum placidum,Synuchus dubius
BritishCarabids/British Carabids/database/4474169/d140s0300.jpg,Paranchus albipes,Harpalus attenuatus,Paranchus albipes,Agonum thoreyi,Paranchus albipes
BritishCarabids/British Carabids/database/4308804/d089s0170.jpg,Bembidion aeneum,Dyschirius salinus,Bembidion aeneum,Dyschirius salinus,Bembidion aeneum
BritishCarabids/British Carabids/database/5755082/d148s0197.jpg,Agonum micans,Agonum versutum,Agonum micans,Agonum gracile,Agonum fuliginosum
BritishCarabids/British Carabids/database/4475140/d189s0676.jpg,Ophonus rufibarbis,Ophonus rufibarbis,Ophonus rufibarbis,Ophonus rufibarbis,Ophonus rufibarbis
BritishCarabids/British Carabids/database/1035185/d158s0328.jpg,Amara aenea,Amara famelica,Amara ovata,Amara aenea,Amara similata
BritishCarabids/British Carabids/database/1035185/d158s0548.jpg,Amara aenea,Licinus depressus,Amara aenea,Amara aenea,Amara spreta
BritishCarabids/British Carabids/database/6097879/d077s0367.jpg,Bembidion femoratum,Bradycellus sharpi,Bembidion femoratum,Bembidion varium,Bembidion femoratum
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/sponsa/07c9ee87-635a-4475-ab32-17a9e3400093.png,Calosoma sponsa,Stenomorphus californicus,Calosoma semilaeve,Calosoma marginale,Omus audouini
BritishCarabids/British Carabids/database/4473974/d139s0172.jpg,Olisthopus rotundatus,Agonum fuliginosum,Olisthopus rotundatus,Pogonus chalceus,Olisthopus rotundatus
BritishCarabids/British Carabids/database/5755079/d145s0102.jpg,Agonum fuliginosum,Synuchus vivalis,Agonum fuliginosum,Agonum fuliginosum,Agonum fuliginosum
BeetlePalooza/individual_images/A00000049768.jpg/7340d199-1f38-4555-993e-a71dcaad373b_fb8e7658-18f7-4a9f-b5f3-1ebea75b053c.png,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus
BritishCarabids/British Carabids/database/6097883/d071s0423.jpg,Bembidion varium,Bembidion lunatum,Pogonus chalceus,Bembidion lunatum,Notiophilus rufipes
BritishCarabids/British Carabids/database/1036893/d051s0018.jpg,Clivina fossor,Dyschirius impunctipennis,Clivina fossor,Agonum muelleri,Clivina fossor
BritishCarabids/British Carabids/database/1035931/d081s0037.jpg,Bembidion tetracolum,Pterostichus strenuus,Bembidion tetracolum,Pterostichus strenuus,Bembidion tetracolum
BritishCarabids/British Carabids/database/5754974/d142s0335.jpg,Anchomenus dorsalis,Synuchus vivalis,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis
BritishCarabids/British Carabids/database/9415910/d198s0324.jpg,Acupalpus flavicollis,Aepopsis robinii,Acupalpus flavicollis,Acupalpus flavicollis,Acupalpus flavicollis
BritishCarabids/British Carabids/database/1036958/d057s0019.jpg,Miscodera arctica,Platyderus depressus,Agonum thoreyi,Miscodera arctica,Miscodera arctica
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Myas/cyanescens/1d98ff02-3750-436a-8886-5f2e773ca11a.png,Myas cyanescens,Bembidion obscurellum,Pterostichus rostratus,Bembidion antiquum,Calosoma sayi
BritishCarabids/British Carabids/database/4476667/d061s0091.jpg,Trechus quadristriatus,Dyschirius globosus,Bembidion quadrimaculatum,Acupalpus flavicollis,Bembidion bualei
BritishCarabids/British Carabids/database/4475761/d193s0272.jpg,Dicheirotrichus placidus,Dicheirotrichus placidus,Dicheirotrichus placidus,Dicheirotrichus placidus,Dicheirotrichus placidus
BritishCarabids/British Carabids/database/6097882/d073s0165.jpg,Bembidion atrocaeruleum,Bembidion schueppelii,Bembidion biguttatum,Bembidion atrocaeruleum,Bembidion aeneum
BritishCarabids/British Carabids/database/7639821/d070s0378.jpg,Bembidion dentellum,Dicheirotrichus placidus,Bembidion dentellum,Bembidion dentellum,Bembidion dentellum
BritishCarabids/British Carabids/database/1036893/d051s0468.jpg,Clivina fossor,Bradycellus verbasci,Clivina fossor,Clivina fossor,Clivina fossor
BritishCarabids/British Carabids/database/8056040/d016s0083.jpg,Carabus nemoralis,Licinus punctatulus,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis
BritishCarabids/British Carabids/database/7975487/d122s0054.jpg,Pterostichus vernalis,Harpalus laevipes,Pterostichus vernalis,Agonum gracile,Agonum fuliginosum
BeetlePUUM/CANON/individual_images/IMG_0522.JPG/169de32b-17a7-46a5-986e-d5b0f2260f39.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
BritishCarabids/British Carabids/database/5755079/d145s0480.jpg,Agonum fuliginosum,Polistichus connexus,Agonum fuliginosum,Agonum thoreyi,Agonum fuliginosum
BritishCarabids/British Carabids/database/4475902/d103s0197.jpg,Patrobus atrorufus,Platyderus depressus,Platyderus depressus,Agonum fuliginosum,Patrobus atrorufus
BritishCarabids/British Carabids/database/5754974/d142s0344.jpg,Anchomenus dorsalis,Cymindis axillaris,Anchomenus dorsalis,Anchomenus dorsalis,Anchomenus dorsalis
