ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
BritishCarabids/British Carabids/database/7708350/d121s0366.jpg,Pterostichus nigrita,Agonum viduum,Agonum viduum,Agonum viduum,Platynus assimilis
BeetlePalooza/individual_images/A00000051620.jpg/a11c6c08-ec10-40ec-af68-e9be002c4ea9_3847b39b-cc21-4e04-a9bb-4c4e4d4c6835.png,Amara alpina,Amara alpina,Calathus advena,Pterostichus restrictus,Pterostichus restrictus
BritishCarabids/British Carabids/database/6097930/d059s0234.jpg,Epaphius secalis,Dicheirotrichus placidus,Epaphius secalis,Bembidion schueppelii,Bembidion nigropiceum
BritishCarabids/British Carabids/database/8137203/d143s0070.jpg,Platynus assimilis,Pterostichus quadrifoveolatus,Amara convexiusculus,Agonum nigrum,Nebria brevicollis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/vittata/c2ef705d-0d90-4138-8b28-b8043a9a42bf.png,Lebia vittata,Bembidion americanum,Lebia analis,Agonum aeruginosum,Ellipsoptera hamata
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/adb6c076-37ed-4065-b762-b8952b9f2ca9.png,Calosoma scrutator,Calosoma angulatum,Calosoma scrutator,Lebia viridis,Calosoma scrutator
BritishCarabids/British Carabids/database/1035864/d174s0323.jpg,Harpalus affinis,Pterostichus macer,Nebria salina,Amara apricaria,Nebria salina
BritishCarabids/British Carabids/database/6097865/d072s0013.jpg,Bembidion prasinum,Sinechostictus stomoides,Bembidion prasinum,Agonum micans,Bembidion punctulatum
BritishCarabids/British Carabids/database/9314786/d114s0025.jpg,Pterostichus niger,Pterostichus niger,Pterostichus niger,Abax parallelepipedus,Pterostichus niger
BritishCarabids/British Carabids/database/4472858/d160s0295.jpg,Amara eurynota,Amara fulva,Amara eurynota,Amara consularis,Amara eurynota
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/nigrocoerulea/afadd210-1a22-44fd-a852-3fe5e299ecc0.png,Cicindelidia nigrocoerulea,Cicindelidia nigrocoerulea,Cicindelidia punctulata,Cicindelidia obsoleta,Parvindela cursitans
BritishCarabids/British Carabids/database/6097892/d085s0482.jpg,Bembidion normannum,Syntomus obscuroguttatus,Bembidion properans,Bembidion obtusum,Bembidion doris
BritishCarabids/British Carabids/database/1036128/d086s0204.jpg,Bembidion quadrimaculatum,Bembidion clarkei,Perileptus areolatus,Acupalpus flavicollis,Acupalpus dorsalis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Aspidoglossa/subangulata/3e43db67-c79d-4e58-bacd-53ab153e6a8f.png,Aspidoglossa subangulata,Pasimachus marginatus,Scarites subterraneus,Amara apricaria,Gastrellarius honestus
BritishCarabids/British Carabids/database/5755969/d193s0470.jpg,Bradycellus caucasicus,Trechus quadristriatus,Trechoblemus micros,Bradycellus caucasicus,Trechoblemus micros
BeetlePalooza/individual_images/A00000051615.jpg/a1700a8d-6a8e-49ee-86d3-3627adbdfead_520ca4a2-43ec-4f3a-bd5e-eeae13f5e02e.png,Calathus advena,Pterostichus lachrymosus,Calathus advena,Calathus advena,Calathus advena
BritishCarabids/British Carabids/database/1036255/d075s0206.jpg,Bembidion bruxellense,Sinechostictus stomoides,Bembidion bruxellense,Bembidion obliquum,Bembidion bruxellense
BritishCarabids/British Carabids/database/4475213/d187s0334.jpg,Ophonus azureus,Ophonus schaubergerianus,Ophonus azureus,Ophonus azureus,Ophonus azureus
BritishCarabids/British Carabids/database/1037319/d060s0128.jpg,Trechus obtusus,Sinechostictus stomoides,Bembidion stephensii,Trechus obtusus,Bembidion monticola
BritishCarabids/British Carabids/database/9533851/d086s0552.jpg,Bembidion doris,Bembidion laterale,Acupalpus dubius,Asaphidion flavipes,Bembidion doris
BritishCarabids/British Carabids/database/5755060/d151s0266.jpg,Agonum emarginatum,Agonum emarginatum,Agonum micans,Agonum fuliginosum,Agonum micans
BritishCarabids/British Carabids/database/9252314/d144s0001.jpg,Platynus livens,Cymindis axillaris,Cymindis axillaris,Agonum thoreyi,Platynus livens
BritishCarabids/British Carabids/database/1037633/d198s0026.jpg,Acupalpus meridianus,Syntomus truncatellus,Acupalpus meridianus,Bembidion lampros,Acupalpus exiguus
BritishCarabids/British Carabids/database/5755986/d194s0675.jpg,Bradycellus ruficollis,Bembidion laterale,Bradycellus verbasci,Bradycellus ruficollis,Trechus obtusus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenolophus/lecontei/563c812b-310a-4a7e-9ad9-b9da2aa4409e.png,Stenolophus lecontei,Badister neopulchellus,Stenolophus comma,Agonum punctiforme,Chlaenius tricolor
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/alternans/03ddb101-3c5d-4785-86c0-fb8e9c193ab9.png,Anisodactylus alternans,Bradycellus californicus,Scarites subterraneus,Stenolophus incultus,Clivina collaris
BritishCarabids/British Carabids/database/6097896/d043s0181.jpg,Notiophilus germinyi,Notiophilus rufipes,Amara plebeja,Bembidion femoratum,Amara tibialis
BritishCarabids/British Carabids/database/5872119/d069s0419.jpg,Bembidion punctulatum,Ophonus puncticeps,Bembidion saxatile,Bembidion punctulatum,Bembidion dentellum
BritishCarabids/British Carabids/database/6097878/d076s0043.jpg,Bembidion deletum,Bembidion fluviatile,Bembidion deletum,Badister bullatus,Bembidion monticola
BritishCarabids/British Carabids/database/5872109/d065s0193.jpg,Ocys harpaloides,Bembidion ephippium,Ocys harpaloides,Bembidion guttula,Ocys harpaloides
BritishCarabids/British Carabids/database/5756021/d205s0068.jpg,Badister sodalis,Badister sodalis,Badister sodalis,Badister sodalis,Badister sodalis
BritishCarabids/British Carabids/database/6097871/d077s0182.jpg,Bembidion fluviatile,Patrobus atrorufus,Anchomenus dorsalis,Agonum muelleri,Anchomenus dorsalis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenolophus/lecontei/34d7d73f-000a-4252-a7ec-438f28482067.png,Stenolophus lecontei,Oodes amaroides,Oodes amaroides,Tachys proximus,Akephorus marinus
BritishCarabids/British Carabids/database/1035551/d049s0342.jpg,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius
BritishCarabids/British Carabids/database/1035551/d049s0060.jpg,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius
BritishCarabids/British Carabids/database/4475757/d192s0112.jpg,Dicheirotrichus cognatus,Notiophilus quadripunctatus,Bembidion obliquum,Amara infima,Notiophilus biguttatus
BritishCarabids/British Carabids/database/1036893/d051s0469.jpg,Clivina fossor,Bembidion lunatum,Clivina fossor,Amara familiaris,Clivina fossor
BritishCarabids/British Carabids/database/4472913/d165s0137.jpg,Amara similata,Ophonus laticollis,Amara consularis,Amara aenea,Amara similata
BritishCarabids/British Carabids/database/1035185/d158s0293.jpg,Amara aenea,Bembidion femoratum,Agonum muelleri,Acupalpus flavicollis,Amara famelica
BritishCarabids/British Carabids/database/7917481/d109s0064.jpg,Pterostichus cristatus,Pterostichus cristatus,Pterostichus cristatus,Nebria rufescens,Pterostichus cristatus
BritishCarabids/British Carabids/database/4475213/d187s0344.jpg,Ophonus azureus,Ophonus rupicola,Ophonus azureus,Ophonus azureus,Ophonus azureus
BritishCarabids/British Carabids/database/4988354/d133s0024.jpg,Calathus melanocephalus,Paranchus albipes,Calathus mollis,Agonum thoreyi,Calathus mollis
BritishCarabids/British Carabids/database/5755969/d193s0026.jpg,Bradycellus caucasicus,Bembidion clarkei,Bembidion clarkei,Acupalpus dubius,Bembidion clarkei
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/atriventris/99437bf6-bcdd-4d47-af22-74fb407f31fb.png,Lebia atriventris,Agonum aeruginosum,Harpalus rufipes,Bembidion concretum,Cymindis cribricollis
BeetlePalooza/individual_images/A00000046116.jpg/af4edb53-fd65-4813-82dc-051d0926043e_1235bdcd-68d8-41ab-a5a1-bb554b0f815e.png,Pterostichus lachrymosus,Cyclotrachelus torvus,Pterostichus lachrymosus,Pterostichus lachrymosus,Pterostichus melanarius
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bradycellus/lecontei/202f5986-09b8-4df6-ba55-4008a1caad47.png,Bradycellus lecontei,Pterostichus amethystinus,Bembidion quadrimaculatum,Bembidion curtulatum,Bradycellus nigrinus
BeetlePalooza/individual_images/A00000041653.jpg/94e1c33d-735d-4205-b80f-217122797ce5_f5ba21ad-1aa7-4d71-9c73-292f05f02623.png,Harpalus amputatus,Cratacanthus dubius,Cratacanthus dubius,Cratacanthus dubius,Synuchus impunctatus
BritishCarabids/British Carabids/database/8423772/d119s0105.jpg,Pterostichus anthracinus,Patrobus septentrionis,Pterostichus anthracinus,Agonum gracile,Pterostichus anthracinus
BritishCarabids/British Carabids/database/6097883/d071s0156.jpg,Bembidion varium,Bembidion lunulatum,Ocys harpaloides,Bembidion lunulatum,Notiophilus rufipes
BritishCarabids/British Carabids/database/8264200/d043s0027.jpg,Notiophilus palustris,Bembidion fluviatile,Notiophilus palustris,Agonum fuliginosum,Notiophilus palustris
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/nigrior/86d2299d-9f36-4495-a466-1b2143655da3.png,Cicindela nigrior,Cicindela lengi,Scarites subterraneus,Cicindela patruela,Pasimachus marginatus
BeetlePUUM/CANON/individual_images/IMG_0399.JPG/3402e345-0b42-4f92-980f-e0defd59ff13.png,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus,Mecyclothorax konanus
BritishCarabids/British Carabids/database/1036154/d090s0338.jpg,Bembidion guttula,Bembidion lunatum,Bembidion atrocaeruleum,Bembidion atrocaeruleum,Bembidion guttula
BritishCarabids/British Carabids/database/7975487/d122s0028.jpg,Pterostichus vernalis,Bembidion bruxellense,Pterostichus vernalis,Olisthopus rotundatus,Agonum gracile
BritishCarabids/British Carabids/database/8051076/d033s0062.jpg,Nebria livida,Carabus monilis,Nebria livida,Nebria livida,Nebria livida
BritishCarabids/British Carabids/database/1035931/d080s0198.jpg,Bembidion tetracolum,Bembidion fluviatile,Amara anthobia,Amara anthobia,Amara bifrons
BeetlePalooza/individual_images/A00000049748.jpg/2b49f7ea-1698-48e9-b6aa-980ef5dc8cd7_1097b075-cbf0-4819-8b18-3d9f4417b7c3.png,Cyclotrachelus torvus,Carabus goryi,Cyclotrachelus torvus,Cyclotrachelus torvus,Pterostichus coracinus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/semicinctum/b80dcae8-785c-447b-a0e5-3d21643dd3a5.png,Bembidion semicinctum,Agonum tenue,Cymindis platicollis,Anisodactylus similis,Nebria lacustris
BritishCarabids/British Carabids/database/5873524/d053s0608.jpg,Dyschirius globosus,Dyschirius salinus,Dyschirius politus,Bembidion guttula,Dyschirius globosus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/similis/79705510-ad3b-49e3-a9af-b5758bd0aa48.png,Anisodactylus similis,Chlaenius tomentosus,Chlaenius tomentosus,Agonum punctiforme,Agonum albicrus
BritishCarabids/British Carabids/database/9364935/d042s0009.jpg,Notiophilus biguttatus,Trechus quadristriatus,Notiophilus biguttatus,Asaphidion flavipes,Bembidion bipunctatum
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pasimachus/elongatus/9dc32686-b7d4-47ad-ab50-97c62576cbbf.png,Pasimachus elongatus,Calosoma calidum,Calosoma peregrinator,Pasimachus elongatus,Pasimachus elongatus
BeetlePalooza/individual_images/A00000033603.jpg/3d91aaf3-5f32-4936-9b9e-1352834f56b7_7e0586b0-6632-41c6-8bf6-464551da48ca.png,Synuchus impunctatus,Cymindis neglecta,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
BritishCarabids/British Carabids/database/1036203/d067s0223.jpg,Bembidion properans,Bembidion normannum,Bembidion properans,Amara bifrons,Bembidion properans
BeetlePUUM/CANON/individual_images/IMG_0332.JPG/b9c74dbd-6a45-43a4-bb6e-fae7e9754523.png,Trechus obtusus,Mecyclothorax discedens,Trechus obtusus,Trechus obtusus,Trechus obtusus
BritishCarabids/British Carabids/database/7641814/d111s0107.jpg,Pterostichus madidus,Pterostichus nigrita,Pterostichus madidus,Pterostichus madidus,Pterostichus nigrita
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Ellipsoptera/nevadica/427c55a0-2147-4d12-9338-98af3a16241e.png,Ellipsoptera nevadica,Ellipsoptera nevadica,Cicindelidia punctulata,Ellipsoptera nevadica,Ellipsoptera nevadica
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Opisthius/richardsoni/9e5baed3-1741-42df-ba6c-4d96fee55fb4.png,Opisthius richardsoni,Cicindela longilabris,Cicindela tranquebarica,Cicindela longilabris,Cicindela tranquebarica
BritishCarabids/British Carabids/database/1035231/d168s0256.jpg,Amara apricaria,Amara consularis,Amara apricaria,Amara aenea,Leistus fulvibarbis
BritishCarabids/British Carabids/database/5755982/d195s0441.jpg,Bradycellus verbasci,Bradycellus ruficollis,Bradycellus sharpi,Bembidion clarkei,Ocys harpaloides
BritishCarabids/British Carabids/database/8600499/d166s0119.jpg,Amara tibialis,Pterostichus diligens,Amara tibialis,Acupalpus flavicollis,Amara tibialis
BritishCarabids/British Carabids/database/7641814/d110s0037.jpg,Pterostichus madidus,Pterostichus gracilis,Calathus fuscipes,Nebria brevicollis,Pterostichus madidus
BritishCarabids/British Carabids/database/5753720/d108s0190.jpg,Poecilus versicolor,Licinus punctatulus,Anisodactylus nemorivagus,Amara plebeja,Blethisa multipunctata
BritishCarabids/British Carabids/database/1036128/d086s0365.jpg,Bembidion quadrimaculatum,Stenolophus mixtus,Bembidion lunulatum,Dicheirotrichus placidus,Acupalpus dubius
BritishCarabids/British Carabids/database/5872147/d083s0264.jpg,Bembidion gilvipes,Bembidion laterale,Bembidion gilvipes,Bembidion gilvipes,Bembidion gilvipes
BritishCarabids/British Carabids/database/9533851/d086s0613.jpg,Bembidion doris,Syntomus truncatellus,Bembidion obtusum,Acupalpus exiguus,Acupalpus dorsalis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/pennsylvanica/0b8db7ee-0a66-48e7-84ef-1bc17a9a9f2c.png,Amara pennsylvanica,Bembidion nigrum,Lachnocrepis parallela,Patrobus longicornis,Clivina acuducta
BritishCarabids/British Carabids/database/1036154/d090s0356.jpg,Bembidion guttula,Acupalpus meridianus,Acupalpus brunnipes,Acupalpus brunnipes,Acupalpus exiguus
BritishCarabids/British Carabids/database/5872129/d076s0402.jpg,Bembidion decorum,Bembidion lunatum,Bembidion decorum,Bembidion maritimum,Bembidion decorum
BeetlePalooza/individual_images/A00000056860.jpg/fb5f7ae9-83dd-4edb-b019-e8930d79d2de_8644b558-36cb-4f82-b017-8cfa26748042.png,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli,Amara quenseli
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Nebria/gyllenhali/0bf28e07-e24e-4719-8a8a-01a984972546.png,Nebria gyllenhali,Platynus lyratus,Agonum aeruginosum,Agonum cupripenne,Agonum aeruginosum
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Discoderus/robustus/b0ce3591-eef2-4773-92f7-3889a2255874.png,Discoderus robustus,Selenophorus aeneopiceus,Amara apricaria,Amara carinata,Anisodactylus harrisii
BritishCarabids/British Carabids/database/4479870/d215s0581.jpg,Syntomus truncatellus,Bembidion schueppelii,Syntomus obscuroguttatus,Acupalpus meridianus,Syntomus obscuroguttatus
BritishCarabids/British Carabids/database/4480348/d213s0413.jpg,Philorhizus notatus,Elaphropus bistriatus,Trechus obtusus,Bembidion mannerheimii,Trechus obtusus
BritishCarabids/British Carabids/database/5716411/d102s0444.jpg,Pogonus littoralis,Bembidion lunatum,Pterostichus diligens,Amara lucida,Agonum micans
BritishCarabids/British Carabids/database/4474146/d139s0551.jpg,Oxypselaphus obscurus,Paranchus albipes,Oxypselaphus obscurus,Oxypselaphus obscurus,Oxypselaphus obscurus
BeetlePalooza/individual_images/A00000050039.jpg/1ab1a508-3a71-47e2-a146-d1d7988d46d7_7a38ab94-033f-40a9-b139-95e15f4c9bc2.png,Pterostichus melanarius,Cyclotrachelus torvus,Pterostichus melanarius,Pterostichus melanarius,Pterostichus melanarius
BritishCarabids/British Carabids/database/5872109/d065s0354.jpg,Ocys harpaloides,Bembidion lunatum,Paradromius linearis,Badister bullatus,Bembidion tetracolum
BeetlePalooza/individual_images/A00000008976.jpg/4308d0ce-038f-4741-a869-3959cc82df80_0b7d7405-56d1-4442-87e2-181d6d7352ee.png,Carabus nemoralis,Calosoma affine,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis
BritishCarabids/British Carabids/database/5872119/d069s0237.jpg,Bembidion punctulatum,Bembidion punctulatum,Bembidion punctulatum,Bembidion punctulatum,Bembidion punctulatum
BeetlePalooza/individual_images/A00000051559.jpg/974c9059-34aa-46fe-bfab-2690e47d73b4_2a152415-851f-4901-8a53-410bb601869e.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
BeetlePalooza/individual_images/A00000040689.jpg/d148b101-ae14-49ad-a160-c79df6faf70d_8ec37e57-d934-4744-b0b1-1ec107c64876.png,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Calathus advena,Synuchus impunctatus
BritishCarabids/British Carabids/database/5716406/d055s0168.jpg,Dyschirius salinus,Dyschirius salinus,Dyschirius salinus,Dyschirius aeneus,Dyschirius aeneus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Ellipsoptera/nevadica/315ed70e-7a09-49cd-b178-788887b56285.png,Ellipsoptera nevadica,Cicindela repanda,Cicindelidia punctulata,Cicindela repanda,Habroscelimorpha dorsalis
BritishCarabids/British Carabids/database/9581584/d135s0095.jpg,Calathus mollis,Harpalus pumilus,Calathus mollis,Amara familiaris,Calathus mollis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Rhadine/perlevis/1c8bd781-0ab4-4a33-9586-2bad3b4bfe7c.png,Rhadine perlevis,Colliuris lioptera,Galerita bicolor,Cymindis punctifera,Thalpius undescribed-two
BritishCarabids/British Carabids/database/9314786/d115s0015.jpg,Pterostichus niger,Pterostichus macer,Pterostichus niger,Pterostichus niger,Pterostichus melanarius
BritishCarabids/British Carabids/database/4474861/d007s0095.jpg,Brachinus crepitans,Badister unipustulatus,Brachinus crepitans,Amara familiaris,Brachinus crepitans
BritishCarabids/British Carabids/database/4988354/d133s0221.jpg,Calathus melanocephalus,Acupalpus dubius,Trechus obtusus,Bembidion bipunctatum,Notiophilus palustris
BritishCarabids/British Carabids/database/5755075/d155s0318.jpg,Agonum viduum,Agonum viduum,Agonum viduum,Agonum viduum,Agonum viduum
BeetlePalooza/individual_images/A00000046080.jpg/178807b5-fb25-47ba-9d2b-fe6aeed444bd_f2a93896-67d1-45c7-91ae-dcc4f17a3b2f.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
BeetlePUUM/CANON/individual_images/IMG_0333.JPG/dde03b52-e4be-4da9-a335-a69935102fe2.png,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus,Mecyclothorax konanus
BeetlePalooza/individual_images/A00000051554.jpg/dd4aeb07-46a9-4973-8b08-219d783224cf_cc20ed37-599d-4f34-ab2d-186e5fce2d3b.png,Calathus advena,Discoderus parallelus,Calathus advena,Calathus advena,Calathus advena
BritishCarabids/British Carabids/database/4308812/d191s0064.jpg,Anisodactylus poeciloides,Anisodactylus poeciloides,Pterostichus nigrita,Anisodactylus poeciloides,Pterostichus madidus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Carabus/serratus/2d29200d-d7dc-4da9-9c3b-534b0089c3a6.png,Carabus serratus,Calosoma scrutator,Cicindela sexguttata,Calathus opaculus,Scaphinotus petersi
BritishCarabids/British Carabids/database/4480200/d212s0206.jpg,Calodromius spilotus,Dicheirotrichus placidus,Calodromius spilotus,Acupalpus dubius,Calodromius spilotus
BeetlePalooza/individual_images/A00000033636.jpg/61168a53-ea3a-4b9c-94ab-fc2ac18456a8_efec2dc3-d191-4d23-8273-bbb5e341bc93.png,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
BeetlePalooza/individual_images/A00000046077.jpg/e243c1cd-5480-48bc-aac5-9fceac7321d2_e5d0cebb-5f10-477c-a973-7259400a23cf.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/denverensis/7490cae6-1f83-4fbf-b1fc-d6a5459b6f30.png,Cicindela denverensis,Cicindela denverensis,Cicindela denverensis,Cicindelidia punctulata,Cicindela purpurea
BeetlePalooza/individual_images/A00000033586.jpg/1d27cf69-3353-4b74-9bb6-4fff81d859f1_3525b76b-7476-4c47-9c1e-476a7d3f8cb0.png,Synuchus impunctatus,Cymindis neglecta,Synuchus impunctatus,Synuchus impunctatus,Synuchus impunctatus
BritishCarabids/British Carabids/database/4475794/d199s0120.jpg,Anthracus consputus,Anthracus consputus,Anthracus consputus,Bembidion dentellum,Anthracus consputus
BritishCarabids/British Carabids/database/1035185/d158s0302.jpg,Amara aenea,Amara aenea,Amara communis,Amara aenea,Amara spreta
BeetlePalooza/individual_images/STER_032.W.20180920.HARPEN.01(20).jpg/f42dc052-126d-4f74-baeb-4724286cba31_6c300d05-cf66-4069-b094-66897747bda3.png,Harpalus pensylvanicus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Harpalus pensylvanicus
BritishCarabids/British Carabids/database/6097854/d202s0087.jpg,Callistus lunatus,Callistus lunatus,Callistus lunatus,Badister bullatus,Callistus lunatus
BritishCarabids/British Carabids/database/7873810/d123s0159.jpg,Pterostichus diligens,Pedius longicollis,Pedius longicollis,Amara tibialis,Pedius longicollis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Opisthius/richardsoni/4a2dcd69-aa33-43fc-a1ba-86d8f26da627.png,Opisthius richardsoni,Cicindela pulchra,Opisthius richardsoni,Bembidion variegatum,Opisthius richardsoni
BeetlePalooza/individual_images/A00000050028.jpg/ae8014c3-fb54-4371-8c51-c20be476e422_07aacf17-91ee-4556-ad5a-7bbeb0dc75d2.png,Cyclotrachelus torvus,Pterostichus novus,Pterostichus protractus,Carabus goryi,Cyclotrachelus torvus
BritishCarabids/British Carabids/database/5755954/d196s0069.jpg,Stenolophus skrimshiranus,Odacantha melanura,Stenolophus teutonus,Amara familiaris,Stenolophus teutonus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Selenophorus/palliatus/6fb0bb97-0ab4-4621-8e98-4a991801ff50.png,Selenophorus palliatus,Bembidion impotens,Amara lunicollis,Anisodactylus caenus,Pseudomorpha excrucians
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Oxypselaphus/pusillus/f7bdf840-0011-4b88-bbbc-f7353bc2a064.png,Oxypselaphus pusillus,Tetracha carolina,Poecilus chalcites,Calleida punctata,Calleida viridipennis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/scrutator/c0121d16-f48c-436c-98fa-80c2da8c8a7f.png,Calosoma scrutator,Cicindela pulchra,Calosoma scrutator,Calosoma scrutator,Calosoma scrutator
BritishCarabids/British Carabids/database/8068514/d183s0239.jpg,Harpalus servus,Stenolophus teutonus,Harpalus servus,Agonum marginatum,Harpalus servus
BritishCarabids/British Carabids/database/4475794/d199s0005.jpg,Anthracus consputus,Ocys quinquestriatus,Stenolophus mixtus,Acupalpus dubius,Acupalpus brunnipes
BritishCarabids/British Carabids/database/4475677/d197s0511.jpg,Acupalpus dubius,Bembidion schueppelii,Philorhizus notatus,Bembidion mannerheimii,Philorhizus notatus
BritishCarabids/British Carabids/database/7639821/d070s0516.jpg,Bembidion dentellum,Agonum viduum,Bembidion dentellum,Pterostichus vernalis,Bembidion varium
BritishCarabids/British Carabids/database/1035578/d035s0009.jpg,Nebria brevicollis,Pterostichus nigrita,Nebria livida,Amara lunicollis,Nebria brevicollis
BritishCarabids/British Carabids/database/7873810/d123s0263.jpg,Pterostichus diligens,Bembidion fluviatile,Harpalus servus,Agonum fuliginosum,Agonum fuliginosum
BritishCarabids/British Carabids/database/5872127/d074s0210.jpg,Bembidion tibiale,Sinechostictus stomoides,Bembidion tibiale,Bembidion atrocaeruleum,Bembidion tibiale
BeetlePalooza/individual_images/A00000051167.jpg/9cee4732-c082-457e-92ef-ff81b25f18f5_0ff5c14f-dbd3-4be6-b36c-154da870515c.png,Pasimachus elongatus,Pasimachus elongatus,Pasimachus elongatus,Carabus goryi,Pasimachus elongatus
BeetlePalooza/individual_images/A00000051183.jpg/4c823535-f806-47ed-9466-ee25fa270d9a_19abcabb-7102-4ee5-9b3e-bc828c2d9d8c.png,Cratacanthus dubius,Cymindis neglecta,Cratacanthus dubius,Synuchus impunctatus,Synuchus impunctatus
BeetlePalooza/individual_images/A00000049812.jpg/18303a85-853d-4f20-87ed-6033fed88a5a_4c3dac31-87e9-4622-a905-e9fb22390dd1.png,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus
BritishCarabids/British Carabids/database/5755456/d127s0114.jpg,Platyderus depressus,Agonum versutum,Platyderus depressus,Amara familiaris,Platyderus depressus
BritishCarabids/British Carabids/database/1035864/d174s0019.jpg,Harpalus affinis,Patrobus atrorufus,Harpalus affinis,Amara aenea,Harpalus serripes
BritishCarabids/British Carabids/database/5755075/d155s0165.jpg,Agonum viduum,Pterostichus minor,Agonum viduum,Amara apricaria,Agonum emarginatum
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Phloeoxena/signata/2e473e68-1724-4bea-b14b-1515ca00934e.png,Phloeoxena signata,Tetracha virginica,Paraclivina bipustulata,Anisodactylus sanctaecrucis,Elaphropus anceps
BritishCarabids/British Carabids/database/4473860/d032s0308.jpg,Leistus ferrugineus,Calathus ambiguus,Leistus ferrugineus,Brachinus crepitans,Calathus mollis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scaphinotus/webbi/4c34b010-9859-4a80-aa9f-d04facbfbbaf.png,Scaphinotus webbi,Pterostichus sculptus,Pterostichus melanarius,Bembidion paraenulum,Pterostichus melanarius
BritishCarabids/British Carabids/database/1035208/d167s0172.jpg,Amara bifrons,Dicheirotrichus placidus,Amara bifrons,Amara tibialis,Amara bifrons
BeetlePalooza/individual_images/A00000051554.jpg/5115fb33-b0e8-4375-8a4a-6f5ca6ec4596_812df2f9-ea31-4062-a08b-715a659d41f3.png,Calathus advena,Calathus advena,Calathus advena,Calathus advena,Calathus advena
BeetlePUUM/CANON/individual_images/IMG_0321.JPG/0a93caf8-5723-4aef-a8d4-a57115b0099f.png,Trechus obtusus,Mecyclothorax konanus,Trechus obtusus,Trechus obtusus,Trechus obtusus
BritishCarabids/British Carabids/database/5755339/d179s0273.jpg,Harpalus latus,Pterostichus quadrifoveolatus,Harpalus rubripes,Amara familiaris,Harpalus latus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cymindis/neglecta/05a4bbac-5519-4021-b0fa-f4cb1bc85328.png,Cymindis neglecta,Thalpius horni,Cymindis neglecta,Bembidion variegatum,Bembidion intermedium
