ImageFilePath,ScientificName,Pred_NaiveBayes,Pred_LogisticRegression,Pred_NearestNeighbor,Pred_MLP_Baseline
BeetlePalooza/individual_images/A00000034554.jpg/bc030c32-9020-4766-b594-9be4070145d8_fa567edc-758e-42a2-9f12-48c526b5ed30.png,Chlaenius aestivus,Cyclotrachelus torvus,Chlaenius aestivus,Pterostichus lachrymosus,Chlaenius aestivus
BritishCarabids/British Carabids/database/7639821/d070s0260.jpg,Bembidion dentellum,Patrobus septentrionis,Bembidion dentellum,Agonum fuliginosum,Bembidion dentellum
BritishCarabids/British Carabids/database/4988354/d133s0101.jpg,Calathus melanocephalus,Calathus mollis,Calathus melanocephalus,Calathus melanocephalus,Calathus melanocephalus
BritishCarabids/British Carabids/database/7508714/d124s0493.jpg,Pterostichus strenuus,Agonum fuliginosum,Pterostichus diligens,Pterostichus strenuus,Pterostichus diligens
BritishCarabids/British Carabids/database/5755079/d146s0051.jpg,Agonum fuliginosum,Amara tibialis,Agonum gracile,Bembidion atrocaeruleum,Agonum gracile
BritishCarabids/British Carabids/database/4473617/d037s0071.jpg,Nebria rufescens,Pterostichus cristatus,Nebria rufescens,Nebria brevicollis,Nebria salina
BritishCarabids/British Carabids/database/5873524/d053s0694.jpg,Dyschirius globosus,Elaphropus walkerianus,Syntomus truncatellus,Dyschirius aeneus,Bembidion gilvipes
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/mimus/7c593997-249a-4362-b850-4561b3a8b34f.png,Bembidion mimus,Stenolophus lecontei,Bembidion patruele,Acupalpus pumilus,Omophron obliteratum
BeetlePalooza/individual_images/A00000051185.jpg/dffe09b0-52ee-450f-a6d8-129ceb708c9f_e9efdecd-496f-4cd5-9f0a-0c903b9b1b0d.png,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus,Euryderus grossus
BritishCarabids/British Carabids/database/4475794/d199s0161.jpg,Anthracus consputus,Badister sodalis,Badister sodalis,Acupalpus flavicollis,Badister sodalis
BritishCarabids/British Carabids/database/5872143/d066s0312.jpg,Bembidion litorale,Bembidion litorale,Bembidion litorale,Elaphrus riparius,Bembidion litorale
BeetlePalooza/individual_images/A00000009160.jpg/e8ed7685-a947-4a5e-8b65-362ddd392187_87ec3662-95e2-4dff-88d2-e5ae21639ca7.png,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis
BritishCarabids/British Carabids/database/4475677/d197s0565.jpg,Acupalpus dubius,Acupalpus brunnipes,Acupalpus dubius,Acupalpus dubius,Acupalpus dubius
BritishCarabids/British Carabids/database/1037633/d199s0029.jpg,Acupalpus meridianus,Acupalpus brunnipes,Acupalpus meridianus,Bembidion bipunctatum,Acupalpus meridianus
BritishCarabids/British Carabids/database/1036128/d086s0179.jpg,Bembidion quadrimaculatum,Bembidion articulatum,Bembidion quadrimaculatum,Bembidion quadrimaculatum,Bembidion quadrimaculatum
BritishCarabids/British Carabids/database/8607776/d069s0572.jpg,Bembidion pallidipenne,Bembidion pallidipenne,Bembidion pallidipenne,Bembidion pallidipenne,Bembidion pallidipenne
BritishCarabids/British Carabids/database/6097869/d089s0514.jpg,Bembidion biguttatum,Bembidion lampros,Bembidion doris,Bembidion doris,Bembidion doris
BritishCarabids/British Carabids/database/1035578/d033s0009.jpg,Nebria brevicollis,Platynus assimilis,Nebria rufescens,Nebria brevicollis,Nebria brevicollis
BritishCarabids/British Carabids/database/5873214/d177s0144.jpg,Harpalus attenuatus,Harpalus tardus,Harpalus attenuatus,Harpalus latus,Harpalus attenuatus
BritishCarabids/British Carabids/database/4479895/d215s0042.jpg,Syntomus obscuroguttatus,Asaphidion flavipes,Syntomus truncatellus,Bembidion lunulatum,Syntomus truncatellus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Calosoma/angulatum/a40bf5c0-235f-4abd-a4c5-f85eda5e24cf.png,Calosoma angulatum,Abaris splendidula,Calosoma peregrinator,Chlaenius orbus,Dicaelus ambiguus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Myas/cyanescens/db844006-58ee-4869-acbe-e829ed5adb68.png,Myas cyanescens,Amara angustata,Amara familiaris,Amara crassispina,Dicaelus costatus
BritishCarabids/British Carabids/database/4988447/d150s0227.jpg,Agonum thoreyi,Agonum thoreyi,Agonum thoreyi,Agonum fuliginosum,Agonum thoreyi
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindelidia/punctulata/574bad92-75cb-49f7-b8bb-905f1167d7c1.png,Cicindelidia punctulata,Cicindela pulchra,Cicindelidia punctulata,Cicindela pulchra,Cicindela pulchra
BritishCarabids/British Carabids/database/9206709/d149s0197.jpg,Agonum piceum,Agonum piceum,Agonum micans,Agonum fuliginosum,Agonum micans
BritishCarabids/British Carabids/database/1035931/d080s0322.jpg,Bembidion tetracolum,Sinechostictus stomoides,Bembidion tetracolum,Bembidion monticola,Bembidion tetracolum
BritishCarabids/British Carabids/database/4988354/d133s0226.jpg,Calathus melanocephalus,Paranchus albipes,Calathus melanocephalus,Calathus melanocephalus,Calathus melanocephalus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/rubrica/5fb367e6-f6a0-4b12-a32e-c9d9ecf8e764.png,Amara rubrica,Acupalpus testaceus,Elaphropus incurvus,Acupalpus pauperculus,Bradycellus nubifer
BritishCarabids/British Carabids/database/7641814/d110s0228.jpg,Pterostichus madidus,Pterostichus anthracinus,Pterostichus madidus,Pterostichus madidus,Pterostichus madidus
BritishCarabids/British Carabids/database/4475181/d188s0089.jpg,Ophonus rupicola,Agonum piceum,Patrobus atrorufus,Agonum fuliginosum,Calathus mollis
BeetlePalooza/individual_images/A00000009170.jpg/9afef2a0-8025-4115-9bd2-f44ef91d1428_a3a1d69f-a046-4800-b3d2-f4b8cb428ac8.png,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis,Carabus nemoralis
BritishCarabids/British Carabids/database/7639821/d070s0374.jpg,Bembidion dentellum,Dicheirotrichus placidus,Agonum thoreyi,Dicheirotrichus placidus,Bembidion decorum
BritishCarabids/British Carabids/database/1036154/d090s0340.jpg,Bembidion guttula,Amara tibialis,Bembidion obtusum,Bembidion obtusum,Bembidion guttula
BeetlePalooza/individual_images/A00000046114.jpg/fc2fd136-ab3e-451c-82cf-67190117f270_2affcb6c-4e0b-4068-8569-0cd65d055e51.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Micrixys/distincta/51020d81-c75e-4e27-a257-54d93c855c84.png,Micrixys distincta,Pasimachus sublaevis,Calosoma peregrinator,Amara aenea,Carabus taedatus
BritishCarabids/British Carabids/database/4988516/d039s0022.jpg,Pelophila borealis,Licinus punctatulus,Pelophila borealis,Pelophila borealis,Pelophila borealis
BritishCarabids/British Carabids/database/4475140/d189s0066.jpg,Ophonus rufibarbis,Calathus mollis,Ophonus rufibarbis,Calathus mollis,Ophonus rufibarbis
BritishCarabids/British Carabids/database/1036154/d090s0478.jpg,Bembidion guttula,Dicheirotrichus placidus,Pterostichus strenuus,Bembidion doris,Bembidion mannerheimii
BritishCarabids/British Carabids/database/4475908/d104s0104.jpg,Patrobus assimilis,Harpalus servus,Patrobus atrorufus,Bembidion tetracolum,Cymindis vaporariorum
BritishCarabids/British Carabids/database/5755060/d151s0148.jpg,Agonum emarginatum,Agonum nigrum,Agonum emarginatum,Agonum emarginatum,Agonum emarginatum
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Carabus/auratus/7a64293a-f388-46e0-a2e8-3565ee3802c2.png,Carabus auratus,Amara angustata,Tetracha virginica,Acupalpus dubius,Harpalus anxius
BritishCarabids/British Carabids/database/1036192/d088s0074.jpg,Bembidion obtusum,Dyschirius thoracicus,Microlestes maurus,Bembidion clarkei,Dyschirius aeneus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/pennsylvanica/9da69480-c989-4493-9bce-60aae4066cd4.png,Amara pennsylvanica,Tachys proximus,Polpochila erro,Amara apricaria,Apenes lucidula
BritishCarabids/British Carabids/database/4473834/d030s0018.jpg,Leistus fulvibarbis,Leistus ferrugineus,Leistus fulvibarbis,Leistus fulvibarbis,Leistus fulvibarbis
BritishCarabids/British Carabids/database/1037319/d060s0141.jpg,Trechus obtusus,Trechoblemus micros,Ocys harpaloides,Trechoblemus micros,Ocys harpaloides
BritishCarabids/British Carabids/database/7508714/d124s0560.jpg,Pterostichus strenuus,Patrobus septentrionis,Patrobus atrorufus,Agonum gracile,Pterostichus strenuus
BritishCarabids/British Carabids/database/1036203/d067s0283.jpg,Bembidion properans,Agonum thoreyi,Bembidion properans,Bembidion atrocaeruleum,Bembidion properans
BritishCarabids/British Carabids/database/5873271/d214s0279.jpg,Microlestes maurus,Microlestes maurus,Microlestes maurus,Microlestes maurus,Microlestes maurus
BritishCarabids/British Carabids/database/5872127/d074s0028.jpg,Bembidion tibiale,Bembidion prasinum,Bembidion prasinum,Pterostichus diligens,Loricera pilicornis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/vafer/47fa7ae6-2dbd-4e10-8c3a-c696acfd27de.png,Chlaenius vafer,Chlaenius cordicollis,Chlaenius aestivus,Chlaenius impunctifrons,Chlaenius impunctifrons
BritishCarabids/British Carabids/database/1036128/d086s0242.jpg,Bembidion quadrimaculatum,Badister sodalis,Bembidion ephippium,Calodromius spilotus,Bembidion lampros
BritishCarabids/British Carabids/database/5756018/d204s0177.jpg,Badister bullatus,Stenolophus skrimshiranus,Badister bullatus,Badister bullatus,Badister bullatus
BritishCarabids/British Carabids/database/5873524/d053s0070.jpg,Dyschirius globosus,Dyschirius globosus,Bembidion obtusum,Bembidion gilvipes,Bembidion gilvipes
BritishCarabids/British Carabids/database/4308789/d192s0574.jpg,Dicheirotrichus gustavii,Dicheirotrichus gustavii,Patrobus assimilis,Clivina collaris,Synuchus vivalis
BritishCarabids/British Carabids/database/4988484/d154s0040.jpg,Agonum muelleri,Agonum muelleri,Agonum muelleri,Agonum muelleri,Agonum muelleri
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Dicaelus/elongatus/1e5b9688-8c96-4458-bb67-577313b44a2b.png,Dicaelus elongatus,Dicaelus ambiguus,Pterostichus lachrymosus,Pterostichus coracinus,Pterostichus lachrymosus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bradycellus/festinans/762a8594-7763-4244-b927-86c4ed4705e7.png,Bradycellus festinans,Agonoleptus conjunctus,Stenolophus dissimilis,Stenolophus dissimilis,Bembidion consanguineum
BritishCarabids/British Carabids/database/6097865/d072s0169.jpg,Bembidion prasinum,Bembidion atrocaeruleum,Agonum fuliginosum,Clivina fossor,Notiophilus palustris
BritishCarabids/British Carabids/database/5873525/d053s0494.jpg,Dyschirius aeneus,Bembidion illigeri,Dyschirius aeneus,Bembidion minimum,Dyschirius tristis
BritishCarabids/British Carabids/database/1035290/d050s0088.jpg,Loricera pilicornis,Pogonus chalceus,Loricera pilicornis,Agonum muelleri,Loricera pilicornis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/leucoscelis/c6f2658b-21d8-4dfd-9ba4-34a04af87ddd.png,Chlaenius leucoscelis,Chlaenius cordicollis,Chlaenius cordicollis,Chlaenius cordicollis,Asaphidion curtum
BritishCarabids/British Carabids/database/1035551/d049s0281.jpg,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius
BritishCarabids/British Carabids/database/4473903/d031s0102.jpg,Leistus spinibarbis,Nebria livida,Leistus spinibarbis,Leistus spinibarbis,Leistus spinibarbis
BritishCarabids/British Carabids/database/9364935/d041s0058.jpg,Notiophilus biguttatus,Aepus marinus,Bembidion semipunctatum,Acupalpus dubius,Bembidion clarkei
BritishCarabids/British Carabids/database/7708350/d121s0122.jpg,Pterostichus nigrita,Amara aulica,Pterostichus nigrita,Pterostichus adstrictus,Pterostichus nigrita
BeetlePalooza/individual_images/A00000034561.jpg/98524271-c026-4160-ae65-cc8ff64060b5_fadcb82d-2359-4f9e-98f9-cb71130cb458.png,Chlaenius aestivus,Carabus maeander,Chlaenius aestivus,Chlaenius aestivus,Chlaenius aestivus
BritishCarabids/British Carabids/database/5755011/d153s0222.jpg,Agonum marginatum,Agonum marginatum,Agonum marginatum,Agonum marginatum,Agonum marginatum
BritishCarabids/British Carabids/database/6097857/d207s0086.jpg,Lebia chlorocephala,Lebia chlorocephala,Lebia chlorocephala,Lebia chlorocephala,Lebia chlorocephala
BritishCarabids/British Carabids/database/4308804/d089s0236.jpg,Bembidion aeneum,Syntomus foveatus,Syntomus obscuroguttatus,Bembidion obtusum,Notiophilus germinyi
BritishCarabids/British Carabids/database/6097900/d006s0040.jpg,Cylindera germanica,Cicindela sylvatica,Loricera pilicornis,Cicindela sylvatica,Cylindera germanica
BritishCarabids/British Carabids/database/4474169/d140s0282.jpg,Paranchus albipes,Paranchus albipes,Paranchus albipes,Paranchus albipes,Paranchus albipes
BritishCarabids/British Carabids/database/7683246/d063s0040.jpg,Tachys micros,Aepus marinus,Aepopsis robinii,Aepus marinus,Aepopsis robinii
BritishCarabids/British Carabids/database/4308806/d085s0015.jpg,Bembidion minimum,Dyschirius thoracicus,Microlestes maurus,Acupalpus dorsalis,Bembidion minimum
BeetlePalooza/individual_images/A00000041420.jpg/a7944997-cfee-422a-928b-f9302076b3ef_689d6e45-c860-4bc0-8bd5-743e412763e7.png,Calosoma affine,Pasimachus depressus,Calosoma affine,Pasimachus depressus,Carabus nemoralis
BritishCarabids/British Carabids/database/7639821/d070s0392.jpg,Bembidion dentellum,Bembidion dentellum,Bembidion dentellum,Bembidion varium,Bembidion varium
BritishCarabids/British Carabids/database/4308811/d058s0195.jpg,Aepus marinus,Aepus marinus,Aepus marinus,Aepus marinus,Aepus marinus
BritishCarabids/British Carabids/database/4473903/d031s0128.jpg,Leistus spinibarbis,Agonum viduum,Leistus spinibarbis,Agonum viduum,Leistus spinibarbis
BritishCarabids/British Carabids/database/1036216/d068s0242.jpg,Bembidion lampros,Bembidion properans,Bembidion lampros,Bembidion lampros,Bembidion lampros
BritishCarabids/British Carabids/database/5755451/d128s0134.jpg,Calathus rotundicollis,Pterostichus gracilis,Calathus rotundicollis,Calathus fuscipes,Calathus rotundicollis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/tranquebarica/494b53e8-cb8c-45b2-a9ac-57823dba78f9.png,Cicindela tranquebarica,Cicindelidia schauppii,Cicindelidia punctulata,Cicindela tranquebarica,Cicindelidia punctulata
BritishCarabids/British Carabids/database/4475677/d197s0258.jpg,Acupalpus dubius,Dyschirius globosus,Acupalpus dubius,Bembidion articulatum,Badister sodalis
BritishCarabids/British Carabids/database/9581584/d135s0229.jpg,Calathus mollis,Bradycellus ruficollis,Amara aenea,Bembidion minimum,Dicheirotrichus cognatus
BritishCarabids/British Carabids/database/5872124/d087s0304.jpg,Bembidion articulatum,Bembidion illigeri,Bembidion articulatum,Bembidion illigeri,Bembidion quadrimaculatum
BritishCarabids/British Carabids/database/4476667/d061s0307.jpg,Trechus quadristriatus,Acupalpus meridianus,Trechus quadristriatus,Acupalpus meridianus,Trechus quadristriatus
BeetlePalooza/individual_images/A00000050022.jpg/984390ec-ab3b-4df1-92e1-d84d828f1d70_1cffed1b-25be-40f4-abe3-af2dc4fc880d.png,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Anisodactylus/laetus/9d0a0bba-253c-41c0-a9c1-8d884bf16550.png,Anisodactylus laetus,Selenophorus opalinus,Calathus fuscipes,Agonum cyanopis,Calathus fuscipes
BritishCarabids/British Carabids/database/4472913/d165s0150.jpg,Amara similata,Poecilus lepidus,Poecilus versicolor,Oodes helopioides,Amara eurynota
BritishCarabids/British Carabids/database/5872119/d069s0174.jpg,Bembidion punctulatum,Notiophilus germinyi,Bembidion lunulatum,Bembidion punctulatum,Bembidion bipunctatum
BritishCarabids/British Carabids/database/4988363/d131s0106.jpg,Calathus fuscipes,Agonum nigrum,Calathus fuscipes,Agonum nigrum,Calathus erratus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Nebria/pallipes/086228a8-b5d7-4a99-8fec-7d5c8efac5a5.png,Nebria pallipes,Notiobia terminata,Calathus ingratus,Mecyclothorax konanus,Elaphropus quadrisignatus
BritishCarabids/British Carabids/database/5872109/d065s0340.jpg,Ocys harpaloides,Demetrias atricapillus,Ocys harpaloides,Bradycellus ruficollis,Ocys harpaloides
BritishCarabids/British Carabids/database/5755982/d195s0477.jpg,Bradycellus verbasci,Amara fulva,Bradycellus verbasci,Amara apricaria,Bradycellus verbasci
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Scarites/subterraneus/7720f23d-074f-4544-8bfa-275e89cce9be.png,Scarites subterraneus,Stenomorphus californicus,Scarites subterraneus,Scarites subterraneus,Scarites subterraneus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Rhadine/nivalis/1784f214-037d-4c62-b8f1-e191a36ea2d4.png,Rhadine nivalis,Calosoma sayi,Calosoma sayi,Clivina vespertina,Mecyclothorax karschi
BritishCarabids/British Carabids/database/5757211/d211s0108.jpg,Dromius meridionalis,Dromius agilis,Dromius meridionalis,Clivina collaris,Dromius meridionalis
BritishCarabids/British Carabids/database/1035195/d161s0359.jpg,Amara familiaris,Amara bifrons,Amara anthobia,Amara aenea,Amara anthobia
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Harpalus/retractus/b8cefc5e-f527-4a86-a876-39d50a002402.png,Harpalus retractus,Pasimachus sublaevis,Platynus lyratus,Harpalus puncticeps,Lebia pulchella
BritishCarabids/British Carabids/database/1035931/d080s0102.jpg,Bembidion tetracolum,Bembidion lampros,Pterostichus strenuus,Bembidion lampros,Oxypselaphus obscurus
BritishCarabids/British Carabids/database/1035551/d049s0135.jpg,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius,Elaphrus riparius
BritishCarabids/British Carabids/database/5756018/d204s0349.jpg,Badister bullatus,Demetrias monostigma,Badister bullatus,Badister bullatus,Badister bullatus
BritishCarabids/British Carabids/database/5872147/d083s0142.jpg,Bembidion gilvipes,Demetrias imperialis,Bembidion quadrimaculatum,Acupalpus dubius,Bembidion guttula
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Chlaenius/laticollis/9331e999-5b0b-4ac2-9257-23ded68f03b7.png,Chlaenius laticollis,Chlaenius platyderus,Chlaenius platyderus,Brachinus americanus,Cymindis platicollis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Bembidion/indistinctum/e5ff1a13-8955-4948-80a1-60e4d440427b.png,Bembidion indistinctum,Lebia ornata,Stenolophus comma,Bembidion confusum,Bembidion indistinctum
BritishCarabids/British Carabids/database/4473974/d139s0177.jpg,Olisthopus rotundatus,Bembidion iricolor,Olisthopus rotundatus,Bembidion monticola,Olisthopus rotundatus
BritishCarabids/British Carabids/database/1035290/d050s0245.jpg,Loricera pilicornis,Agonum nigrum,Loricera pilicornis,Loricera pilicornis,Bembidion tibiale
BritishCarabids/British Carabids/database/5755080/d147s0046.jpg,Agonum gracile,Agonum micans,Agonum gracile,Agonum fuliginosum,Agonum micans
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Pasimachus/californicus/292aff8b-e468-4ce8-abd2-791338b292ea.png,Pasimachus californicus,Pasimachus marginatus,Scarites subterraneus,Scarites subterraneus,Dicaelus purpuratus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Agonum/extensicolle/bed0b506-86b1-4650-97b5-793c4ae2f571.png,Agonum extensicolle,Pterostichus madidus,Chlaenius leucoscelis,Abax parallelepipedus,Chlaenius purpureus
BritishCarabids/British Carabids/database/9314786/d114s0126.jpg,Pterostichus niger,Pterostichus cristatus,Pterostichus niger,Nebria brevicollis,Pterostichus niger
BritishCarabids/British Carabids/database/4475140/d189s0342.jpg,Ophonus rufibarbis,Cymindis vaporariorum,Ophonus rufibarbis,Ophonus rufibarbis,Ophonus schaubergerianus
BritishCarabids/British Carabids/database/4471202/d206s0245.jpg,Masoreus wetterhallii,Calathus cinctus,Masoreus wetterhallii,Badister bullatus,Masoreus wetterhallii
BritishCarabids/British Carabids/database/5873214/d177s0008.jpg,Harpalus attenuatus,Harpalus laevipes,Pterostichus nigrita,Pterostichus nigrita,Pterostichus nigrita
BritishCarabids/British Carabids/database/1036192/d088s0050.jpg,Bembidion obtusum,Bembidion gilvipes,Bembidion minimum,Bembidion lampros,Bembidion properans
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/limbalis/a1e40690-4aad-48cf-ae90-1e000681e21a.png,Cicindela limbalis,Cicindela patruela,Cicindela limbalis,Cicindela limbalis,Cicindela limbalis
BritishCarabids/British Carabids/database/1035167/d162s0331.jpg,Amara lunicollis,Amara ovata,Amara ovata,Amara lunicollis,Amara lunicollis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/purpurea/47b9b6e5-165d-47da-90d8-8e2221f7daac.png,Cicindela purpurea,Apterodela unipunctata,Cicindela repanda,Cicindela scutellaris,Brasiella wickhami
BritishCarabids/British Carabids/database/1035864/d174s0362.jpg,Harpalus affinis,Calathus mollis,Harpalus affinis,Amara plebeja,Harpalus affinis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/lengi/d4354562-d7c3-4bfb-8f3a-2acfc245fdb6.png,Cicindela lengi,Ellipsoptera hamata,Cicindela limbata,Cicindela limbata,Cicindela formosa
BeetlePalooza/individual_images/A00000049812.jpg/970e4829-7c28-439e-a535-f1b090c63330_eeb95d2e-3b03-4e4f-999c-199fff4a6c5b.png,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus,Cyclotrachelus torvus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Amara/quenseli/87f91b67-bb21-4dfd-bd39-0db0fcfe6373.png,Amara quenseli,Badister micans,Amara quenseli,Agonum palustre,Amara musculis
BritishCarabids/British Carabids/database/6097912/d180s0064.jpg,Harpalus pumilus,Harpalus pumilus,Harpalus pumilus,Harpalus pumilus,Harpalus pumilus
BritishCarabids/British Carabids/database/5755954/d196s0075.jpg,Stenolophus skrimshiranus,Bembidion maritimum,Stenolophus skrimshiranus,Bembidion stephensii,Stenolophus teutonus
BritishCarabids/British Carabids/database/4473974/d139s0452.jpg,Olisthopus rotundatus,Bembidion maritimum,Calathus erratus,Bembidion atrocaeruleum,Loricera pilicornis
BeetlePalooza/individual_images/A00000046107.jpg/ef78df16-a76c-46b7-bdd8-ae6c1087d1d4_c8d91d14-2701-4fcf-acd3-62984b2b74f2.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
BritishCarabids/British Carabids/database/4475213/d187s0003.jpg,Ophonus azureus,Ophonus ardosiacus,Ophonus azureus,Ophonus azureus,Ophonus azureus
BritishCarabids/British Carabids/database/5755451/d128s0159.jpg,Calathus rotundicollis,Agonum emarginatum,Calathus rotundicollis,Platynus assimilis,Calathus rotundicollis
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Discoderus/amoenus/2dec1d11-6d40-47ad-b0ee-51c62d1f2667.png,Discoderus amoenus,Calathus ambiguus,Selenophorus opalinus,Amara eurynota,Selenophorus opalinus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Stenolophus/ochropezus/882b6761-4d32-400b-8efa-63d8efca72e6.png,Stenolophus ochropezus,Stenolophus ochropezus,Stenolophus ochropezus,Stenolophus ochropezus,Amara rubrica
BritishCarabids/British Carabids/database/7840196/d120s0138.jpg,Pterostichus minor,Patrobus atrorufus,Pterostichus minor,Patrobus atrorufus,Pterostichus minor
BritishCarabids/British Carabids/database/5756018/d204s0161.jpg,Badister bullatus,Stenolophus teutonus,Badister bullatus,Badister bullatus,Badister bullatus
BritishCarabids/British Carabids/database/4475677/d197s0202.jpg,Acupalpus dubius,Philorhizus notatus,Acupalpus dubius,Acupalpus dubius,Acupalpus dubius
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Discoderus/discoderoides/8a149493-ff1e-4e2c-97c6-7a4df9fa9f52.png,Discoderus discoderoides,Polpochila erro,Anisodactylus opaculus,Amara quenseli,Pterostichus inermis
BeetlePalooza/individual_images/A00000046107.jpg/30e32f80-7d03-4fc2-b7c0-d264f5198722_313c69ff-bd17-41a7-af26-43bd1996259f.png,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi,Carabus goryi
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Cicindela/formosa/2c9181bb-6391-4011-a219-9fa97ab82771.png,Cicindela formosa,Cicindela duodecimguttata,Cicindela formosa,Cicindela formosa,Cicindela limbalis
BritishCarabids/British Carabids/database/5757155/d209s0065.jpg,Cymindis vaporariorum,Cymindis vaporariorum,Cymindis vaporariorum,Cymindis axillaris,Cymindis vaporariorum
BeetlePalooza/individual_images/A00000033657.jpg/11cec35b-b8b7-4440-bdf0-e79c1e10b7c5_7987596a-922f-4d8a-8f64-a9b43f8a4ff1.png,Cymindis neglecta,Cymindis neglecta,Cymindis neglecta,Cymindis neglecta,Cymindis neglecta
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Notiobia/terminata/976709b6-3c5b-4230-9f4a-78b821d309e7.png,Notiobia terminata,Notiobia terminata,Notiobia terminata,Notiobia terminata,Notiobia terminata
BritishCarabids/British Carabids/database/5872119/d069s0500.jpg,Bembidion punctulatum,Asaphidion stierlini,Bembidion punctulatum,Bembidion illigeri,Bembidion punctulatum
BeetlePalooza/individual_images/A00000041411.jpg/4a230b58-23f8-4d71-a341-afc1af237b21_07f26689-2aa7-49b7-a5dd-01bcd26495f0.png,Calosoma affine,Pasimachus elongatus,Calosoma affine,Pasimachus elongatus,Calosoma affine
BritishCarabids/British Carabids/database/6097862/d054s0591.jpg,Dyschirius politus,Agonum fuliginosum,Dyschirius politus,Bembidion minimum,Dyschirius politus
BritishCarabids/British Carabids/database/1035578/d035s0109.jpg,Nebria brevicollis,Anisodactylus binotatus,Nebria brevicollis,Nebria brevicollis,Nebria salina
BeetlePalooza/individual_images/A00000051557.jpg/1eff3a01-5c48-49a0-9942-ddfe0f2382ef_4ddd1728-30fe-4596-9b2b-99c68a3b1b7e.png,Calathus advena,Pterostichus pensylvanicus,Calathus advena,Calathus advena,Calathus advena
BritishCarabids/British Carabids/database/4479870/d215s0638.jpg,Syntomus truncatellus,Microlestes maurus,Microlestes maurus,Acupalpus exiguus,Microlestes maurus
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Sericoda/obsoleta/370075a5-8d1c-4d17-88c3-1afe07837109.png,Sericoda obsoleta,Amara farcta,Notiobia terminata,Agonum belleri,Amara aenea
BeetlePalooza/individual_images/A00000051590.jpg/3133e05e-129b-40c8-80ef-e8ab02470af5_f9fb4f35-a48c-432a-80f2-27354cdcbe0b.png,Calathus advena,Cymindis neglecta,Calathus advena,Calathus advena,Calathus advena
Insect-1M/Images/Arthropoda/Insecta/Coleoptera/Carabidae/Lebia/atriventris/76365f6e-21c8-4cda-b9f9-87aea8ef0ef4.png,Lebia atriventris,Lebia atriventris,Lebia atriventris,Lebia grandis,Lebia atriventris
